code_plus,d_code_plus,text_plus,d_text_plus,vartype,varval,prop_0,varval_text_comb,nat_ver
V3000,,Occupant of three-wheeled motor vehicle injured in collision with pedestrian or animal,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3100,,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3100,,Occupant of three-wheeled motor vehicle injured in collision with pedal cycle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3200,,Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3200,,Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3300,,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3300,,"Occupant of three-wheeled motor vehicle injured in collision with car, pick-up truck or van",,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3400,,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3400,,Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3500,,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3500,,Occupant of three-wheeled motor vehicle injured in collision with railway train or railway vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3600,,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3600,,Occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3700,,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3700,,Occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3800,,Occupant of three-wheeled motor vehicle injured in noncollision transport accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3800,,Occupant of three-wheeled motor vehicle injured in noncollision transport accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3920,,Unspecified occupant of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3920,,Unspecified occupant of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3930,,Occupant [any] of three-wheeled motor vehicle injured in unspecified nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3930,,Occupant [any] of three-wheeled motor vehicle injured in unspecified nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3960,,Unspecified occupant of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,swe/lat/ice/den
V3960,,Unspecified occupant of three-wheeled motor vehicle injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,swe/lat/ice/den
V3980,,Occupant [any] of three-wheeled motor vehicle injured in other specified transport accidents,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V3980,,Occupant [any] of three-wheeled motor vehicle injured in other specified transport accidents,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V3990,,Occupant [any] of three-wheeled motor vehicle injured in unspecified traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin
V3990,,Occupant [any] of three-wheeled motor vehicle injured in unspecified traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin
V4000,,Car occupant injured in collision with pedestrian or animal,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4000,,Car occupant injured in collision with pedestrian or animal,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4100,,Car occupant injured in collision with pedal cycle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4100,,Car occupant injured in collision with pedal cycle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4200,,Car occupant injured in collision with two- or three-wheeled motor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4200,,Car occupant injured in collision with two- or three-wheeled motor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4300,,"Car occupant injured in collision with car, pick-up truck or van",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4300,,"Car occupant injured in collision with car, pick-up truck or van",,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4400,,Car occupant injured in collision with heavy transport vehicle or bus,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4400,,Car occupant injured in collision with heavy transport vehicle or bus,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4500,,Car occupant injured in collision with railway train or railway vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4500,,Car occupant injured in collision with railway train or railway vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4600,,Car occupant injured in collision with other nonmotor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4600,,Car occupant injured in collision with other nonmotor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4700,,Car occupant injured in collision with fixed or stationary object,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4700,,Car occupant injured in collision with fixed or stationary object,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4800,,Car occupant injured in noncollision transport accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin
V4800,,Car occupant injured in noncollision transport accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin
V4900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4920,,Unspecified car occupant injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin
V4920,,Unspecified car occupant injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin
V4930,,Car occupant [any] injured in unspecified nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4930,,Car occupant [any] injured in unspecified nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4960,,Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4960,,Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4980,,Car occupant [any] injured in other specified transport accidents,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V4980,,Car occupant [any] injured in other specified transport accidents,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V4990,,Car occupant [any] injured in unspecified traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin/nor
V4990,,Car occupant [any] injured in unspecified traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin/nor
V5000,,Occupant of pick-up truck or van injured in collision with pedestrian or animal,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5000,,Occupant of pick-up truck or van injured in collision with pedestrian or animal,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5100,,Occupant of pick-up truck or van injured in collision with pedal cycle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5100,,Occupant of pick-up truck or van injured in collision with pedal cycle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5200,,Occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5200,,Occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5300,,"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5300,,"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van",,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5400,,Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5400,,Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5500,,Occupant of pick-up truck or van injured in collision with railway train or railway vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5500,,Occupant of pick-up truck or van injured in collision with railway train or railway vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5600,,Occupant of pick-up truck or van injured in collision with other nonmotor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5600,,Occupant of pick-up truck or van injured in collision with other nonmotor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5700,,Occupant of pick-up truck or van injured in collision with fixed or stationary object,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5700,,Occupant of pick-up truck or van injured in collision with fixed or stationary object,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5800,,Occupant of pick-up truck or van injured in noncollision transport accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5800,,Occupant of pick-up truck or van injured in noncollision transport accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V5910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V5920,,Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin
V5920,,Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin
V5930,,Occupant [any] of pick-up truck or van injured in unspecified nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den
V5930,,Occupant [any] of pick-up truck or van injured in unspecified nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den
V5940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den
V5940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den
V5950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den
V5950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den
V5960,,Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,lat
V5960,,Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,lat
V5980,,Occupant [any] of pick-up truck or van injured in other specified transport accidents,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den
V5980,,Occupant [any] of pick-up truck or van injured in other specified transport accidents,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den
V5990,,Occupant [any] of pick-up truck or van injured in unspecified traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den/fin/nor
V5990,,Occupant [any] of pick-up truck or van injured in unspecified traffic accident,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den/fin/nor
V6000,,Occupant of heavy transport vehicle injured in collision with pedestrian or animal,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6000,,Occupant of heavy transport vehicle injured in collision with pedestrian or animal,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6100,,Occupant of heavy transport vehicle injured in collision with pedal cycle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6100,,Occupant of heavy transport vehicle injured in collision with pedal cycle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6200,,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6200,,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6300,,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6300,,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van",,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6400,,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6400,,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6500,,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6500,,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6600,,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6600,,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6700,,Occupant of heavy transport vehicle injured in collision with fixed or stationary object,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6700,,Occupant of heavy transport vehicle injured in collision with fixed or stationary object,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6800,,Occupant of heavy transport vehicle injured in noncollision transport accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6800,,Occupant of heavy transport vehicle injured in noncollision transport accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V6910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V6920,,Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin
V6920,,Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin
V6930,,Occupant [any] of heavy transport vehicle injured in unspecified nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den
V6930,,Occupant [any] of heavy transport vehicle injured in unspecified nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den
V6940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den
V6940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den
V6950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den
V6950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den
V6960,,Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,lat
V6960,,Unspecified occupant of heavy transport vehicle injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,lat
V6980,,Occupant [any] of heavy transport vehicle injured in other specified transport accidents,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den
V6980,,Occupant [any] of heavy transport vehicle injured in other specified transport accidents,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den
V6990,,Occupant [any] of heavy transport vehicle injured in unspecified traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/lat/ice/den/fin/nor
V6990,,Occupant [any] of heavy transport vehicle injured in unspecified traffic accident,,MDC,99,False,Unspecific or erroneous information,est/lat/ice/den/fin/nor
V7000,,Bus occupant injured in collision with pedestrian or animal,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7000,,Bus occupant injured in collision with pedestrian or animal,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7100,,Bus occupant injured in collision with pedal cycle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7100,,Bus occupant injured in collision with pedal cycle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7200,,Bus occupant injured in collision with two- or three-wheeled motor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7200,,Bus occupant injured in collision with two- or three-wheeled motor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7300,,"Bus occupant injured in collision with car, pick-up truck or van",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7300,,"Bus occupant injured in collision with car, pick-up truck or van",,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7400,,Bus occupant injured in collision with heavy transport vehicle or bus,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7400,,Bus occupant injured in collision with heavy transport vehicle or bus,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7500,,Bus occupant injured in collision with railway train or railway vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7500,,Bus occupant injured in collision with railway train or railway vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7600,,Bus occupant injured in collision with other nonmotor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7600,,Bus occupant injured in collision with other nonmotor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7700,,Bus occupant injured in collision with fixed or stationary object,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7700,,Bus occupant injured in collision with fixed or stationary object,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7800,,Bus occupant injured in noncollision transport accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7800,,Bus occupant injured in noncollision transport accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7900,,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7910,,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7920,,Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin
V7920,,Unspecified bus occupant injured in collision with other and unspecified motor vehicles in nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin
V7930,,Bus occupant [any] injured in unspecified nontraffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7930,,Bus occupant [any] injured in unspecified nontraffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7940,,Driver injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7950,,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7960,,Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7960,,Unspecified bus occupant injured in collision with other and unspecified motor vehicles in traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7980,,Bus occupant [any] injured in other specified transport accidents,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V7980,,Bus occupant [any] injured in other specified transport accidents,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V7990,,Bus occupant [any] injured in unspecified traffic accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den/fin/nor
V7990,,Bus occupant [any] injured in unspecified traffic accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den/fin/nor
V8000,,Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8000,,Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8010,,Rider or occupant injured in collision with pedestrian or animal,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8010,,Rider or occupant injured in collision with pedestrian or animal,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8020,,Rider or occupant injured in collision with pedal cycle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8020,,Rider or occupant injured in collision with pedal cycle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8030,,Rider or occupant injured in collision with two- or three-wheeled motor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8030,,Rider or occupant injured in collision with two- or three-wheeled motor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8040,,"Rider or occupant injured in collision with car, pick-up truck, van, heavy transport vehicle or bus",,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8040,,"Rider or occupant injured in collision with car, pick-up truck, van, heavy transport vehicle or bus",,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8050,,Rider or occupant injured in collision with other specified motor vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8050,,Rider or occupant injured in collision with other specified motor vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
V8060,,Rider or occupant injured in collision with railway train or railway vehicle,,DGCAT,99M00,False,Code not acceptable as principal diagnosis,est/swe/lat/ice/den
V8060,,Rider or occupant injured in collision with railway train or railway vehicle,,MDC,99,False,Unspecific or erroneous information,est/swe/lat/ice/den
