code_nat,text_nat,code_plus,text_plus,country
PC1AD,Rinta-aortan TT,FCDD1A,CT of thoracal aorta,fin
PC1AT,Viskeraalisuonten laajennushoito,PCSP99,Percutaneous plastic repair of other visceral artery,fin
PC1BC,Vatsa-aortan ja aortan haarojen laaja kontrastiainetutkimus,PCDC1A,Angiography of aorta and abdominal arteries,fin
PC1BD,Inactivated at 31.12.2021 - Rinta-aortan laaja TT-angiografia,FCDD1A,CT of thoracal aorta,fin
PC1BT,Viskeraalisuonten laaja laajennushoito,PCSP99,Percutaneous plastic repair of other visceral artery,fin
PC1CC,Vatsa-aortan ja aortan haarojen erittäin laaja kontrastiainetutkimus,PCDC1A,Angiography of aorta and abdominal arteries,fin
PC1CD,Inactivated at 31.12.2021 - Rinta-aortan erittäin laaja TT-angiografia,FCDD1A,CT of thoracal aorta,fin
PC1SC,Haiman valtimoiden kontrastiainetutkimus,PCDC1S,Pancreas angiography with X-ray,fin
PC1YT,Viskeraalisuonten stenttaus,PCSQ99,Insertion of stent into other visceral artery,fin
PC2DT,Maksan paikallisen muutoksen embolisaatio,PCXT2D,Embolisation of lesion of liver,fin
PC2ET,Maksan paikallisen muutoksen laaja embolisaatio,PCXT2D,Embolisation of lesion of liver,fin
PC2SC,Maksan valtimoiden kontrastiainetutkimus,PCDC2S,Liver angiography with X-ray,fin
PC3SC,Pernan valtimoiden ja porttilaskimon kontrastiainetutkimus,PCDC3S,Spleen angiography with X-ray,fin
PC4AT,Suoliston valtimovuodon suonensisäinen tukkiminen,PCXB00,Embolisation of intestinal bleeding,fin
PC4BG,Vatsaontelon verisuonten magneettitutkimus,PCDG4B,Abdominal vasculature MRI examination,fin
PC4BT,Suoliston valtimovuodon laaja suonensisäinen tukkiminen,PCXB00,Embolisation of intestinal bleeding,fin
PC4CG,Vatsaontelon verisuonten laaja magneettitutkimus,PCDG4B,Abdominal vasculature MRI examination,fin
PC4CT,Suoliston valtimovuodon erittäin laaja suonensisäinen tukkiminen,PCXB00,Embolisation of intestinal bleeding,fin
PC4DG,Vatsaontelon verisuonten erittäin laaja magneettitutkimus,PCDG4B,Abdominal vasculature MRI examination,fin
PC4DT,Suoliston valtimon laajennushoito,PCSP99,Percutaneous plastic repair of other visceral artery,fin
PC4SC,Suoliston valtimoiden kontrastiainetutkimus,PCDC4S,Bowel angiography with X-ray,fin
PC4YT,Suoliston valtimon stenttaushoito,PCSP99,Percutaneous plastic repair of other visceral artery,fin
PC5AT,Munuaisvaltimon laajennushoito,PCSP40,Percutaneous plastic repair of renal artery,fin
PC5BG,Munuaisverisuonten magneettitutkimus,PCDG5B,Kidney vasculature MRI examination,fin
PC5BT,Munuaisvaltimon laaja laajennushoito,PCSP40,Percutaneous plastic repair of renal artery,fin
PC5CG,Munuaisverisuonten laaja magneettitutkimus,PCDG5B,Kidney vasculature MRI examination,fin
PC5DG,Munuaisverisuonten erittäin laaja magneettitutkimus,PCDG5B,Kidney vasculature MRI examination,fin
PC5DT,Munuaiskasvaimen embolisaatio,PCXT5D,Embolisation of tumor of kidney,fin
PC5ET,Munuaiskasvaimen laaja embolisaatio,PCXT5D,Embolisation of tumor of kidney,fin
PC5GT,Munuaisen AV-malformaation tai -fistelin suonensisäinen tukkiminen,PCST40,Injection of therapeutic agent into or percutaneous occlusion of renal artery,fin
PC5HT,Munuaisen AV-malformaation tai -fistelin laaja suonensisisäinen tukkiminen,PCST40,Injection of therapeutic agent into or percutaneous occlusion of renal artery,fin
PC5JT,Munuaisen AV-malformaation erittäin laaja suonensisäinen tukkiminen,PCST40,Injection of therapeutic agent into or percutaneous occlusion of renal artery,fin
PC5NT,Munuaisvuodon suonensisäinen tukkiminen,PCXT5N,Endovascular embolisation for kidney bleeding,fin
PC5PT,Munuaisvuodon laaja suonensisäinen tukkiminen,PCXT5N,Endovascular embolisation for kidney bleeding,fin
PC5SC,Munuaisvaltimoiden selektiivinen kontrastiainetutkimus,PCDC5S,Selective angiography of kidney artery with X-ray,fin
PC5YT,Munuaisvaltimon stenttaus,PCSP40,Percutaneous plastic repair of renal artery,fin
PC6AC,Spinaalialueen angiografia,PCDC6A,Spinal angiography,fin
PC6BC,Spinaalialueen laaja angiografia,PCDC6A,Spinal angiography,fin
PC6CC,Spinaalialueen erittäin laaja angiografia,PCDC6A,Spinal angiography,fin
PC6DT,Selkäydinkanavan paikallisen muutoksen suonensisäinen tukkiminen,PCXT6D,Endovascular embolisation of spinal tumor,fin
PC6ET,Selkäydinkanavan paikallisen muutoksen laaja suonensisäinen tukkiminen,PCXT6D,Endovascular embolisation of spinal tumor,fin
PC6FT,Selkäydinkanavan paikallisen muutoksen erittäin laaja suonensisäinen tukkiminen,PCXT6D,Endovascular embolisation of spinal tumor,fin
PC7NT,Kohdun valtimoiden suonensisäinen tukkiminen synnytyksen jälkeisen vuodon pysäyttämiseksi,MBXB20,Intravascular embolisation for intrauterine bleeding after delivery,fin
PCA19,"Tutkimusleikkaus, munuaisvaltimo, a. renalis",PCSA40,Exploration of renal artery,fin
PCA99,"Tutkimusleikkaus, muu sisäelinvaltimo",PCSA99,Exploration of other visceral artery,fin
PCB16,"Sitominen, truncus coeliacus tai sen haara",PCSB20,Ligature of coeliac trunk and branches,fin
PCB17,"Sitominen, a. mesenterica superior",PCSB30,Ligature of superior mesenteric artery,fin
PCB19,"Sitominen, a. renalis",PCSB40,Ligature of renal artery,fin
PCB99,"Sitominen, muu sisäelinvaltimo",PCSB99,Ligature of other visceral artery,fin
PCC04,"Ompeleminen, vatsa-aortta munuaisvaltimotaso tai ylempi",PCSC10,Suture of suprarenal or juxtarenal abdominal aorta,fin
PCC16,"Ompeleminen, truncus coeliacus tai sen haara",PCSC20,Suture of coeliac trunk and branches,fin
PCC17,"Ompeleminen, a. mesenterica superior",PCSC30,Suture of superior mesenteric artery,fin
PCC19,"Ompeleminen, a. renalis",PCSC40,Suture of renal artery,fin
PCC99,"Ompeleminen, muu sisäelinvaltimo",PCSC99,Suture of other visceral artery,fin
PCE17,"Veritulpan tai tukoksen poistaminen, a. mesenterica superior",PCSE30,Thrombectomy or embolectomy of superior mesenteric artery,fin
PCE19,"Veritulpan tai tukoksen poistaminen, a. renalis",PCSE40,Thrombectomy or embolectomy of renal artery,fin
PCE99,"Veritulpan tai tukoksen poistaminen, muu sisäelinvaltimo",PCSE99,Thrombectomy or embolectomy of other visceral artery,fin
PCF16,"Valtimon tukoksen ja sisäkalvon poistaminen, truncus coeliacus tai sen haara",PCSF20,Thrombendarterectomy of coeliac trunk and branches,fin
PCF17,"Valtimon tukoksen ja sisäkalvon poistaminen, a. mesenterica superior",PCSF30,Thrombendarterectomy of superior mesenteric artery,fin
PCF19,"Valtimon tukoksen ja sisäkalvon poistaminen, a. renalis",PCSF40,Thrombendarterectomy of renal artery,fin
PCF99,"Valtimon tukoksen ja sisäkalvon poistaminen, muu sisäelinvaltimo",PCSF99,Thrombendarterectomy of other visceral artery,fin
PCG04,"Valtimonpullistuman korjaaminen, vatsa-aortta munuaisvaltimotaso tai ylempi",PCSG10,Operation for aneurysm of supracoeliac or juxtarenal abdominal aorta,fin
PCG16,"Valtimonpullistuman korjaaminen, truncus coeliacus tai sen haara",PCSG20,Operation for aneurysm of coeliac trunk and branches,fin
PCG17,"Valtimonpullistuman korjaaminen, a. mesenterica superior",PCSG30,Operation for aneurysm of superior mesenteric artery,fin
PCG19,"Valtimonpullistuman korjaaminen, a. renalis",PCSG40,Operation for aneurysm of renal artery,fin
PCG99,"Valtimonpullistuman korjaaminen, muu sisäelinvaltimo",PCSG99,Operation for aneurysm of other visceral artery,fin
PCH04,"Ohitusleikkaus, lähtökohta vatsa-aortan yläosa",PCSH10,Bypass from supracoeliac or juxtarenal abdominal aorta,fin
PCH15,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja maksavaltimo",PCSH32,Bypass to hepatic artery,fin
PCH16,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja truncus coeliacus tai sen haara",PCSH20,Bypass to/from coeliac trunk and branches,fin
PCH17,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja ylempi suolilievevaltimo",PCSH30,Bypass to/from superior mesenteric artery,fin
PCH18,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja alempi suolilievevaltimo",PCSH34,Bypass to inferior mesenteric artery,fin
PCH19,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja munuaisvaltimo",PCSH40,Bypass to/from renal artery,fin
PCH99,"Ohitusleikkaus, lähtökohta muu sisäelinvaltimo",PCSH99,Bypass from other visceral artery,fin
PCJ17,"Valtimon tyven siirtäminen, a. mesenterica superior",PCSJ30,Transposition of superior mesenteric artery,fin
PCJ19,"Valtimon tyven siirtäminen, a. renalis",PCSJ40,Transposition of renal artery,fin
PCJ99,"Valtimon tyven siirtäminen, muu sisäelinvaltimo",PCSJ99,Transposition of other visceral artery,fin
PCK16,"Valtimon uudelleen istutus, truncus coeliacus tai sen haara",PCSK20,Reimplantation of coeliac trunk and branches,fin
PCK17,"Valtimon uudelleen istutus, a. mesenterica superior",PCSK30,Reimplantation of superior mesenteric artery,fin
PCK18,"Valtimon uudelleen istutus, a. mesenterica inferior",PCSK40,Reimplantation of renal artery,fin
PCK19,"Valtimon uudelleen istutus, a. renalis",PCSK50,Reimplantation of inferior mesenteric artery,fin
PCK99,"Valtimon uudelleen istutus, muu sisäelinvaltimo",PCSK99,Reimplantation of other visceral artery,fin
PCN16,"Valtimon muovausleikkaus, truncus coeliacus tai sen haara",PCSN20,Plastic repair of coeliac trunk and branches,fin
PCN17,"Valtimon muovausleikkaus, a. mesenterica superior",PCSN30,Plastic repair of superior mesenteric artery,fin
PCN19,"Valtimon muovausleikkaus, a. renalis",PCSN40,Plastic repair of renal artery,fin
PCN99,"Valtimon muovausleikkaus, muu sisäelinvaltimo",PCSN99,Plastic repair of other visceral artery,fin
PCP16,"Valtimon korjaaminen suljetusti, truncus coeliacus tai sen haara",PCSP20,Percutaneous plastic repair of coeliac trunk and branches,fin
PCP17,"Valtimon korjaaminen suljetusti, a. mesenterica superior",PCSP30,Percutaneous plastic repair of superior mesenteric artery,fin
PCP19,"Valtimon korjaaminen suljetusti, a. renalis",PCSP40,Percutaneous plastic repair of renal artery,fin
PCP99,"Valtimon korjaaminen suljetusti, muu sisäelinvaltimo",PCSP99,Percutaneous plastic repair of other visceral artery,fin
PCQ04,Sisäistutteen asentaminen munuaisvaltimon yläpuoliseen vatsa-aorttaan,PCSQ10,Insertion of stent into suprarenal abdominal aorta,fin
PCQ16,"Valtimon sisäistutteen asettaminen, truncus coeliacus tai sen haara",PCSQ20,Insertion of stent into coeliac trunk and branches,fin
PCQ17,"Valtimon sisäistutteen asettaminen, a. mesenterica superior",PCSQ30,Insertion of stent into superior mesenteric artery,fin
PCQ99,"Valtimon sisäistutteen asettaminen, muu sisäelinvaltimo",PCSQ99,Insertion of stent into other visceral artery,fin
PCR04,Sisäistutteen poistaminen munuaisvaltimoiden yläpuolisesta vatsa-aortasta,PCSR10,Removal of stent from suprarenal abdominal aorta,fin
PCR16,"Valtimon sisäistutteen poistaminen, truncus coeliacus tai sen haara",PCSR20,Removal of stent from coeliac trunk and branches,fin
PCR17,"Valtimon sisäistutteen poistaminen, a. mesenterica superior",PCSR30,Removal of stent from superior mesenteric artery,fin
PCR19,"Valtimon sisäistutteen poistaminen, a. renalis",PCSR40,Removal of stent from renal artery,fin
PCR99,"Valtimon sisäistutteen poistaminen, muu sisäelinvaltimo",PCSR99,Removal of stent from other visceral artery,fin
PCS19,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. renalis",PCSS40,Endoscopic operation on renal artery,fin
PCS99,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, muu sisäelinvaltimo",PCSS99,Endoscopic operation on other visceral artery,fin
PCT16,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, truncus coeliacus tai sen haara",PCST20,Injection of therapeutic agent into or percutaneous occlusion of coeliac trunk and branches,fin
PCT17,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, arteria mesenterica superior",PCST30,Injection of therapeutic agent into or percutaneous occlusion of superior mesenteric artery,fin
PCT19,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, arteria renalis",PCST40,Injection of therapeutic agent into or percutaneous occlusion of renal artery,fin
PCT99,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, muu sisäelinvaltimo",PCST99,Injection of therapeutic agent into or percutaneous occlusion of other visceral artery,fin
PCU70,Tutkimusleikkaus vatsa-aortan yläosan tai sisäelinvaltimoiden aiempaan korjaukseen liittyen,PCSU70,Exploration of previous reconstruction of suprarenal abdominal aorta or visceral arteries,fin
PCU72,Vatsa-aortan yläosasta tai sisäelinvaltimosta alkavan ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku,PCSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from suprarenal abdominal aorta and visceral,fin
PCU74,Vatsa-aortan yläosasta tai sisäelinvaltimosta alkavan ohituksen aiheuttaman valtimo-laskimoavanteen sulku,PCSU81,Closure of persisting arteriovenous fistula of bypass from suprarenal abdominal aorta and visceral arteries,fin
PCU81,Veritulpan tai tukoksen poisto vatsa-aortan yläosasta tai sisäelinvaltimosta alkavasta ohituksesta,PCSU74,Thrombectomy or embolectomy in bypass from suprarenal abdominal aorta and visceral arteries,fin
PCU84,Vatsa-aortan yläosasta tai sisäelinvaltimosta alkavan ohituksen korjaus,PCSU82,Plastic repair in bypass from suprarenal abdominal aorta and visceral arteries,fin
PCU85,Vatsa-aortan yläosasta tai sisäelinvaltimosta alkavan ohituksen suonensisäinen korjaus,PCSU83,Percutaneous plastic repair in bypass from suprarenal abdominal aorta and visceral arteries,fin
PCU86,Sisäistutteen laitto vatsa-aortan yläosasta tai sisäelinvaltimoista alkavaan ohitukseen,PCSU84,Insertion of stent into bypass from suprarenal abdominal aorta and visceral arteries,fin
PCU87,Sisäistutteen poisto vatsa-aortan yläosasta tai sisäelinvaltimoista alkavasta ohituksesta,PCSU85,Removal of stent from bypass from suprarenal abdominal aorta and visceral arteries,fin
PCU88,Vatsa-aortan yläosasta tai sisäelinvaltimoista alkavan ohituksen korjaus tähystystoimenpiteenä,PCSU86,Endoscopic operation on bypass from suprarenal abdominal aorta and visceral arteries,fin
PCU93,Kemiallisen tai tukkivan aineen ruiskuttaminen vatsa-aortan yläosasta tai sisäelinvaltimosta alkavaan ohitukseen,PCSU87,Injection of therapeutic agent into bypass from suprarenal abdominal aorta and visceral,fin
PCU99,"Muu valtimon tai ohituksen uusintakorjaus, vatsa-aortan yläosa tai sisäelinvaltimot",PCSU99,Other repair after previous reconstruction of suprarenal abdominal aorta and visceral arteries,fin
PCW99,"Muu valtimoleikkaus, vatsa-aortan yläosa tai sisäelinvaltimo",PCSW99,Other operation on suprarenal abdominal aorta and visceral arteries,fin
PD1AD,Vatsa-aortan ja haarojen TT,PCDD1A,CT of abdominal aorta and branches,fin
PD1AE,Vatsa-aortan ultraäänitutkimus,PDDE1A,Ultrasound examination of abdominal aorta,fin
PD1AT,Aortan laajennushoito,PDXT1A,PTA of aorta,fin
PD1BD,Inactivated at 31.12.2021 - Vatsa-aortan ja haarojen laaja TT-angiografia,PCDD1A,CT of abdominal aorta and branches,fin
PD1BE,Vatsa-aortan ja sen haarojen ultraäänitutkimus,PDDE1A,Ultrasound examination of abdominal aorta,fin
PD1CD,Inactivated at 31.12.2021 - Vatsa-aortan ja haarojen erittäin laaja TT-angiografia,PCDD1A,CT of abdominal aorta and branches,fin
PD1CE,Vatsa-aortan ja sen haarojen laaja ultraäänitutkimus,PDDE1A,Ultrasound examination of abdominal aorta,fin
PD1KJ,Vatsa-aorttan C-kaaritutkimus,ZXDA90,Use of C-arm X-ray,fin
PD1PJ,Vatsa-aorttan O-kaaritutkimus,ZXDC90,Use of O-arm X-ray,fin
PD1SN,Keuhkoperfuusion ja ventilaation SPET,GXIC02,Lung tissue SPECT,fin
PD1YT,Endoproteesin laitto aorttaan suonensisäisen laajennuksen yhteydessä,PDSQ10,Insertion of stent into infrarenal abdominal aorta,fin
PD2AD,Lantioelinten TT-angio,PDDD2A,CT angiography of pelvic organs,fin
PD2AE,Ulkoisten sukuelinten verisuonten ultraäänitutkimus,PDDE2A,Ultrasound examination of vasculature of outer genitals,fin
PD2BD,Inactivated at 31.12.2021 - Lantioelinten laaja TT-angiografia,PDDD2A,CT angiography of pelvic organs,fin
PD2CD,Inactivated at 31.12.2021 - Lantioelinten erittäin laaja TT-angiografia,PDDD2A,CT angiography of pelvic organs,fin
PD2DT,Gynekologisen kasvaimen embolisaatio,PDST40,Intravascular occlusion of uterine artery,fin
PD3AT,Lantiosuonen laajennushoito,PDXT3A,Pelvic artery PTA,fin
PD3BT,Lantiosuonen laaja laajennushoito,PDXT3A,Pelvic artery PTA,fin
PD3KJ,A. iliaca communiksen C-kaaritutkimus,ZXDA90,Use of C-arm X-ray,fin
PD3PJ,A. iliaca communiksen O-kaaritutkimus,ZXDC90,Use of O-arm X-ray,fin
PD3YT,Lantiosuonten stenttaus,PDSQ30,Insertion of stent into iliac artery,fin
PD3ZT,Lantiovaltimon hoito stenttigraftilla,PDSQ30,Insertion of stent into iliac artery,fin
PD4AC,Alaraajan valtimoiden kontrastiainetutkimus,PDDC4A,Arterigography of lower extremity with X-ray,fin
PD4AD,Alaraajavaltimoiden TT,PDDD4A,CT of lower extremity arteries,fin
PD4AN,Alaraajan valtimoverenkierron gammakuvaus,PDIA00,Isotope examination of lower extremity,fin
PD4BC,Alaraajan valtimoiden laaja kontrastiainetutkimus,PDDC4A,Arterigography of lower extremity with X-ray,fin
PD4BD,Inactivated at 31.12.2021 - Alaraajavaltimoiden laaja TT-angiografia,PDDD4A,CT of lower extremity arteries,fin
PD4BG,Vatsa-aortan ja alaraajaverisuonten magneettitutkimus,PDDG4B,MRI examination of abdominal aorta and vasculature of lower extremities,fin
PD4CC,Alaraajan valtimoiden erittäin laaja kontrastiainetutkimus,PDDC4A,Arterigography of lower extremity with X-ray,fin
PD4CD,Inactivated at 31.12.2021 - Alaraajavaltimoiden erittäin laaja TT-angiografia,PDDD4A,CT of lower extremity arteries,fin
PD4CG,Vatsa-aortan ja alaraajaverisuonten laaja magneettitutkimus,PDDG4B,MRI examination of abdominal aorta and vasculature of lower extremities,fin
PD4DE,Alaraajan valtimoiden doppler-UÄ,PDDE4D,Lower extremity artery ultrasound examination with Doppler method,fin
PD4DG,Vatsa-aortan ja alaraajaverisuonten erittäin laaja magneettitutkimus,PDDG4B,MRI examination of abdominal aorta and vasculature of lower extremities,fin
PD4HE,Alaraajan valtimoiden doppler-UÄ leikkauksen jälkeen,PDDE4H,Postoperative lower extremity artery ultrasound examination with Doppler method,fin
PD4ST,Lantion ja alaraajavaltimoiden liuotushoito,PDXT4S,Thrombolysis of pelvic and lower extremity arteries with radiological guidance,fin
PD5AD,Aortan TT-angiografia,PCDD0A,CT of aorta,fin
PD5BD,Inactivated at 31.12.2021 - Aortan laaja TT-angiografia,PCDD0A,CT of aorta,fin
PD5BG,Rinta- ja vatsa-aortan magneettitutkimus,PDDG5B,MRI examination of thoracal and abdominal aorta,fin
PD5CD,Inactivated at 31.12.2021 - Aortan erittäin laaja TT-angiografia,PCDD1A,CT of abdominal aorta and branches,fin
PD5CG,Rinta- ja vatsa-aortan laaja magneettitutkimus,PDDG5B,MRI examination of thoracal and abdominal aorta,fin
PD5DG,Rinta- ja vatsa-aortan erittäin laaja magneettitutkimus,PDDG5B,MRI examination of thoracal and abdominal aorta,fin
PD5KJ,Aorttan C-kaaritutkimus,ZXDA90,Use of C-arm X-ray,fin
PD5PJ,Aorttan O-kaaritutkimus,ZXDC90,Use of O-arm X-ray,fin
PD6NT,Rinta-aortan stenttiproteesin saumavuodon hoito suonensisäisesti,FCSB70,Percutaneous insertion of stent into thoracoabdominal aorta,fin
PD6YT,Rinta-aortan ahtauman stenttaus,FCSB70,Percutaneous insertion of stent into thoracoabdominal aorta,fin
PD6ZT,Rinta-aortan hoito stenttigraftilla,FCSB70,Percutaneous insertion of stent into thoracoabdominal aorta,fin
PD7NT,Vatsa-aortan stenttiproteesin saumavuodon hoito suonensisäisesti,PDSQ10,Insertion of stent into infrarenal abdominal aorta,fin
PD7YT,Vatsa-aortan stenttaus,PDSQ10,Insertion of stent into infrarenal abdominal aorta,fin
PD7ZT,Vatsa-aortan hoito stenttigraftilla,PDSQ10,Insertion of stent into infrarenal abdominal aorta,fin
PDA05,"Tutkimusleikkaus, munuaisvaltimon alapuolinen aortta",PDSA10,Exploration of infrarenal abdominal aorta,fin
PDA20,"Tutkimusleikkaus, a. iliaca communis",PDSA30,Exploration of iliac artery,fin
PDC05,"Ompeleminen, munuaisvaltimon alapuolinen aortta",PDSC10,Suture of infrarenal abdominal aorta,fin
PDC20,"Ompeleminen, a. iliaca communis",PDSC30,Suture of iliac artery,fin
PDC21,"Ompeleminen, a. iliaca interna",PDSC30,Suture of iliac artery,fin
PDC22,"Ompeleminen, a. iliaca externa",PDSC30,Suture of iliac artery,fin
PDE05,"Veritulpan tai tukoksen poistaminen, munuaisvaltimon alapuolinen vatsa-aortta",PDSE10,Thrombectomy or embolectomy of infrarenal abdominal aorta,fin
PDE20,"Veritulpan tai tukoksen poistaminen, a. iliaca communis",PDSE30,Thrombectomy or embolectomy of iliac artery,fin
PDE21,"Veritulpan tai tukoksen poistaminen, a. iliaca interna",PDSE30,Thrombectomy or embolectomy of iliac artery,fin
PDE22,"Veritulpan tai tukoksen poistaminen, a. iliaca externa",PDSE30,Thrombectomy or embolectomy of iliac artery,fin
PDF05,"Valtimon tukoksen ja sisäkalvon poistaminen, munuaisvaltimon alapuolinen vatsa-aortta",PDSF10,Thrombendarterectomy of infrarenal abdominal aorta,fin
PDF20,"Valtimon tukoksen ja sisäkalvon poistaminen, a. iliaca communis",PDSF30,Thrombendarterectomy of iliac artery,fin
PDF21,"Valtimon tukoksen ja sisäkalvon poistaminen, a. iliaca interna",PDSF30,Thrombendarterectomy of iliac artery,fin
PDF22,"Valtimon tukoksen ja sisäkalvon poistaminen, a. iliaca externa",PDSF30,Thrombendarterectomy of iliac artery,fin
PDG05,Valtimonpullistuman korjaaminen munuaisvaltimon alapuolisessa aortassa,PDSG10,Operation on infrarenal abdominal aorta for aneurysm,fin
PDG30,"Valtimonpullistuman korjaaminen lonkkavaltiomossa, a. iliacassa",PDSG30,Operation on iliac artery for aneurysm,fin
PDG51,"Valtimonpullistuman korjaaminen, proteesi aortasta lonkkavaltimoihin",PDSG21,Bypass from aorta to bilateral iliac arteries for aneurysm,fin
PDG52,"Valtimonpullistuman korjaaminen, proteesi aortasta lonkka- ja reisivaltimoon",PDSG22,Bypass from aorta to iliac and contralateral femoral artery for aneurysm,fin
PDG54,"Valtimonpullistuman korjaaminen, proteesi aortasta reisivaltimoihin",PDSG23,Bypass from aorta to femoral artery for aneurysm,fin
PDG55,"Valtimonpullistuman korjaaminen, proteesi lonkkavaltimosta reisivaltimoon",PDSG35,Bypass from iliac to femoral artery for aneurysm,fin
PDG99,"Muu valtimonpullistuman korjaaminen, aortan alaosa ja lonkkavaltimot",PDSG99,Other operation for aneurysm of infrarenal abdominal aorta and iliac arteries,fin
PDH50,"Ohitusleikkaus, aorto-iliakaalinen ohitus",PDSH20,Bypass from aorta to iliac artery,fin
PDH51,"Ohitusleikkaus, aorto-bi-iliakaalinen ohitus",PDSH21,Bypass from aorta to bilateral iliac arteries,fin
PDH52,"Ohitusleikkaus, aorto-iliakaalinen ja aorto-femoraalinen ohitus",PDSH22,Bypass from aorta to iliac and contralateral femoral artery,fin
PDH53,"Ohitusleikkaus, aorto-femoraalinen ohitus",PDSH23,Bypass from aorta to femoral artery,fin
PDH54,"Ohitusleikkaus, aorto-bifemoraalinen ohitus",PDSH24,Bypass from aorta to bilateral femoral arteries,fin
PDH55,"Ohitusleikkaus, iliako-femoraalinen ohitus",PDSH35,Bypass from iliac to femoral artery,fin
PDH99,"Muu ohitusleikkaus, lähtökohta vatsa-aortan alaosa tai lonkkavaltimot",PDSH99,Other bypass from abdominal aorta or iliac artery,fin
PDN05,"Valtimon muovausleikkaus, munuaisvaltimon alapuolinen vatsa-aortta",PDSN10,Plastic repair of infrarenal abdominal aorta,fin
PDN20,"Valtimon muovausleikkaus, a. iliaca communis",PDSN30,Plastic repair of iliac artery,fin
PDN21,"Valtimon muovausleikkaus, a. iliaca interna",PDSN30,Plastic repair of iliac artery,fin
PDN22,"Valtimon muovausleikkaus, a. iliaca externa",PDSN30,Plastic repair of iliac artery,fin
PDP05,"Valtimon korjaaminen suljetusti,munuaisvaltimon alapuolinen vatsa-aortta",PDSP10,Percutaneous plastic repair of infrarenal abdominal aorta,fin
PDP20,"Valtimon korjaaminen suljetusti,a. iliaca communis",PDSP30,Percutaneous plastic repair of iliac artery,fin
PDP21,"Valtimon korjaaminen suljetusti,a. iliaca interna",PDSP30,Percutaneous plastic repair of iliac artery,fin
PDP22,"Valtimon korjaaminen suljetusti,a. iliaca externa",PDSP30,Percutaneous plastic repair of iliac artery,fin
PDQ05,"Valtimon sisäistutteen asettaminen, munuaisvaltimon alapuolinen vatsa-aortta",PDSQ10,Insertion of stent into infrarenal abdominal aorta,fin
PDQ20,"Valtimon sisäistutteen asettaminen, a. iliaca communis",PDSQ30,Insertion of stent into iliac artery,fin
PDQ21,"Valtimon sisäistutteen asettaminen, a. iliaca interna",PDSQ30,Insertion of stent into iliac artery,fin
PDQ22,"Valtimon sisäistutteen asettaminen, a. iliaca externa",PDSQ30,Insertion of stent into iliac artery,fin
PDR05,"Valtimon sisäistutteen poistaminen, munuaisvaltimon alapuolinen vatsa-aortta",PDSR10,Removal of stent from infrarenal abdominal aorta,fin
PDR20,"Valtimon sisäistutteen poistaminen, a. iliaca communis",PDSR30,Removal of stent from iliac artery,fin
PDR21,"Valtimon sisäistutteen poistaminen, a. iliaca interna",PDSR30,Removal of stent from iliac artery,fin
PDR22,"Valtimon sisäistutteen poistaminen, a. iliaca externa",PDSR30,Removal of stent from iliac artery,fin
PDS05,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, munuaisvaltimon alapuolinen vatsa-aortta",PDSS10,Endoscopic operation on infrarenal abdominal aorta,fin
PDS20,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. iliaca communis",PDSS30,Endoscopic operation on iliac artery,fin
PDS21,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. iliaca interna",PDSS30,Endoscopic operation on iliac artery,fin
PDS22,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. iliaca externa",PDSS30,Endoscopic operation on iliac artery,fin
PDT05,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, munuaisvaltimon alapuolinen vatsa-aortta",PDST10,Injection of therapeutic agent into or percutaneous occlusion of infrarenal abdominal aorta,fin
PDT20,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, a. iliaca communis",PDST30,Injection of therapeutic agent into or percutaneous occlusion of iliac artery,fin
PDT21,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, a. iliaca interna",PDST30,Injection of therapeutic agent into or percutaneous occlusion of iliac artery,fin
PDT22,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, a. iliaca externa",PDST30,Injection of therapeutic agent into or percutaneous occlusion of iliac artery,fin
