code_nat,text_nat,code_plus,text_plus,vartype,varval,or_val,prop_0,varval_text_comb,nat_ver
PFQ26,"Valtimon sisäistutteen asettaminen, a. poplitea",PFSQ10,Insertion of stent into popliteal artery,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PFQ26,"Valtimon sisäistutteen asettaminen, a. poplitea",PFSQ10,Insertion of stent into popliteal artery,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PFQ26,"Valtimon sisäistutteen asettaminen, a. poplitea",PFSQ10,Insertion of stent into popliteal artery,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFQ99,"Valtimon sisäistutteen asettaminen, säären tai jalkaterän valtimo",PFSQ30,Insertion of stent into artery of lower leg,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PFQ99,"Valtimon sisäistutteen asettaminen, säären tai jalkaterän valtimo",PFSQ30,Insertion of stent into artery of lower leg,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PFQ99,"Valtimon sisäistutteen asettaminen, säären tai jalkaterän valtimo",PFSQ30,Insertion of stent into artery of lower leg,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFQ99,"Valtimon sisäistutteen asettaminen, säären tai jalkaterän valtimo",PFSQ30,Insertion of stent into artery of lower leg,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/den/fin/nor
PFQ99,"Valtimon sisäistutteen asettaminen, säären tai jalkaterän valtimo",PFSQ30,Insertion of stent into artery of lower leg,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PFQ99,"Valtimon sisäistutteen asettaminen, säären tai jalkaterän valtimo",PFSQ30,Insertion of stent into artery of lower leg,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PFQ99,"Valtimon sisäistutteen asettaminen, säären tai jalkaterän valtimo",PFSQ30,Insertion of stent into artery of lower leg,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFR26,"Valtimon sisäistutteen poistaminen, a. poplitea",PFSR10,Removal of stent from popliteal artery,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PFR26,"Valtimon sisäistutteen poistaminen, a. poplitea",PFSR10,Removal of stent from popliteal artery,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PFR26,"Valtimon sisäistutteen poistaminen, a. poplitea",PFSR10,Removal of stent from popliteal artery,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/den/fin/nor
PFR26,"Valtimon sisäistutteen poistaminen, a. poplitea",PFSR10,Removal of stent from popliteal artery,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PFR26,"Valtimon sisäistutteen poistaminen, a. poplitea",PFSR10,Removal of stent from popliteal artery,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PFR26,"Valtimon sisäistutteen poistaminen, a. poplitea",PFSR10,Removal of stent from popliteal artery,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFR99,"Valtimon sisäistutteen poistaminen, säären tai jalkaterän valtimo",PFSR30,Removal of stent from artery of lower leg,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PFR99,"Valtimon sisäistutteen poistaminen, säären tai jalkaterän valtimo",PFSR30,Removal of stent from artery of lower leg,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PFR99,"Valtimon sisäistutteen poistaminen, säären tai jalkaterän valtimo",PFSR30,Removal of stent from artery of lower leg,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/den/fin/nor
PFR99,"Valtimon sisäistutteen poistaminen, säären tai jalkaterän valtimo",PFSR30,Removal of stent from artery of lower leg,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PFR99,"Valtimon sisäistutteen poistaminen, säären tai jalkaterän valtimo",PFSR30,Removal of stent from artery of lower leg,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PFR99,"Valtimon sisäistutteen poistaminen, säären tai jalkaterän valtimo",PFSR30,Removal of stent from artery of lower leg,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFS26,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. poplitea",PFSS10,Endoscopic operation on popliteal artery,OR,1,1,False,,est/swe/lat/ice/fin/nor
PFS26,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. poplitea",PFSS10,Endoscopic operation on popliteal artery,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/fin/nor
PFS26,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. poplitea",PFSS10,Endoscopic operation on popliteal artery,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/fin/nor
PFS26,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. poplitea",PFSS10,Endoscopic operation on popliteal artery,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/fin/nor
PFS26,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. poplitea",PFSS10,Endoscopic operation on popliteal artery,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/fin/nor
PFS26,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. poplitea",PFSS10,Endoscopic operation on popliteal artery,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFT26,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, arteria poplitea",PFST10,Injection of therapeutic agent into or percutaneous occlusion of popliteal artery,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PFT26,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, arteria poplitea",PFST10,Injection of therapeutic agent into or percutaneous occlusion of popliteal artery,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PFT26,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, arteria poplitea",PFST10,Injection of therapeutic agent into or percutaneous occlusion of popliteal artery,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/den/fin/nor
PFT26,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, arteria poplitea",PFST10,Injection of therapeutic agent into or percutaneous occlusion of popliteal artery,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PFT26,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, arteria poplitea",PFST10,Injection of therapeutic agent into or percutaneous occlusion of popliteal artery,PROCPR,17S01,1,False,Major OR procedure in myeloproliferative diseases and disorders,est/swe/lat/ice/den/fin/nor
PFT26,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, arteria poplitea",PFST10,Injection of therapeutic agent into or percutaneous occlusion of popliteal artery,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PFT26,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, arteria poplitea",PFST10,Injection of therapeutic agent into or percutaneous occlusion of popliteal artery,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFT30,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, säären tai jalkaterän valtimo",PFST30,Injection of therapeutic agent into or percutaneous occlusion of artery of lower leg,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PFT30,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, säären tai jalkaterän valtimo",PFST30,Injection of therapeutic agent into or percutaneous occlusion of artery of lower leg,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PFT30,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, säären tai jalkaterän valtimo",PFST30,Injection of therapeutic agent into or percutaneous occlusion of artery of lower leg,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/den/fin/nor
PFT30,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, säären tai jalkaterän valtimo",PFST30,Injection of therapeutic agent into or percutaneous occlusion of artery of lower leg,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PFT30,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, säären tai jalkaterän valtimo",PFST30,Injection of therapeutic agent into or percutaneous occlusion of artery of lower leg,PROCPR,17S01,1,False,Major OR procedure in myeloproliferative diseases and disorders,est/swe/lat/ice/den/fin/nor
PFT30,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, säären tai jalkaterän valtimo",PFST30,Injection of therapeutic agent into or percutaneous occlusion of artery of lower leg,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PFT30,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen, säären tai jalkaterän valtimo",PFST30,Injection of therapeutic agent into or percutaneous occlusion of artery of lower leg,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU70,Tutkimusleikkaus aiempaan polven alapuolisen valtimoverenkierron korjaukseen liittyen,PFSU70,Exploration of previous bypass from femoral or popliteal artery to infrapopliteal arteries or reconstruction of,OR,1,1,False,,est/lat/ice/den/fin/nor
PFU70,Tutkimusleikkaus aiempaan polven alapuolisen valtimoverenkierron korjaukseen liittyen,PFSU70,Exploration of previous bypass from femoral or popliteal artery to infrapopliteal arteries or reconstruction of,PROCPR,05S15,1,False,Other vascular procedures,est/lat/ice/den/fin/nor
PFU70,Tutkimusleikkaus aiempaan polven alapuolisen valtimoverenkierron korjaukseen liittyen,PFSU70,Exploration of previous bypass from femoral or popliteal artery to infrapopliteal arteries or reconstruction of,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU70,Tutkimusleikkaus aiempaan polven alapuolisen valtimoverenkierron korjaukseen liittyen,PFSU70,Exploration of previous bypass from femoral or popliteal artery to infrapopliteal arteries or reconstruction of,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/lat/ice/den/fin/nor
PFU70,Tutkimusleikkaus aiempaan polven alapuolisen valtimoverenkierron korjaukseen liittyen,PFSU70,Exploration of previous bypass from femoral or popliteal artery to infrapopliteal arteries or reconstruction of,PROCPR,21S09,1,False,Other OR procedure for injuries,est/lat/ice/den/fin/nor
PFU70,Tutkimusleikkaus aiempaan polven alapuolisen valtimoverenkierron korjaukseen liittyen,PFSU70,Exploration of previous bypass from femoral or popliteal artery to infrapopliteal arteries or reconstruction of,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU71,Jump - ohitus alaraajaan,PFSU50,Jump bypass of lower extremity,OR,1,1,False,,fin
PFU71,Jump - ohitus alaraajaan,PFSU50,Jump bypass of lower extremity,PROCPR,05S11,1,False,Major cardiovascular procedure,fin
PFU71,Jump - ohitus alaraajaan,PFSU50,Jump bypass of lower extremity,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU71,Jump - ohitus alaraajaan,PFSU50,Jump bypass of lower extremity,PROCPR,14S90,1,False,Significant operation for obstetrical patient,fin
PFU71,Jump - ohitus alaraajaan,PFSU50,Jump bypass of lower extremity,PROCPR,21S09,1,False,Other OR procedure for injuries,fin
PFU71,Jump - ohitus alaraajaan,PFSU50,Jump bypass of lower extremity,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU71,Jump - ohitus alaraajaan,PFSU50,Jump bypass of lower extremity,PROCPR,99S90,1,False,Extensive procedure - list created during the exporting process,fin
PFU72,"Ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal artery,OR,1,1,False,,est/swe/lat/ice/fin/nor
PFU72,"Ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal artery,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/fin/nor
PFU72,"Ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal artery,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU72,"Ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal artery,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/fin/nor
PFU72,"Ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal artery,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/fin/nor
PFU72,"Ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal artery,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/fin/nor
PFU72,"Ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU80,Percutaneous closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal artery,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU74,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU82,Plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,OR,1,1,False,,est/lat/ice/den/fin/nor
PFU74,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU82,Plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S15,1,False,Other vascular procedures,est/lat/ice/den/fin/nor
PFU74,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU82,Plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU74,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU82,Plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/lat/ice/den/fin/nor
PFU74,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU82,Plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/lat/ice/den/fin/nor
PFU74,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU82,Plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S09,1,False,Other OR procedure for injuries,est/lat/ice/den/fin/nor
PFU74,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU82,Plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU81,"Veritulpan tai tukoksen poisto ohituksesta, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU74,Thrombectomy or embolectomy of bypass from femoral or popliteal artery to infrapopliteal arteries,OR,1,1,False,,est/lat/ice/den/fin/nor
PFU81,"Veritulpan tai tukoksen poisto ohituksesta, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU74,Thrombectomy or embolectomy of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S15,1,False,Other vascular procedures,est/lat/ice/den/fin/nor
PFU81,"Veritulpan tai tukoksen poisto ohituksesta, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU74,Thrombectomy or embolectomy of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU81,"Veritulpan tai tukoksen poisto ohituksesta, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU74,Thrombectomy or embolectomy of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/lat/ice/den/fin/nor
PFU81,"Veritulpan tai tukoksen poisto ohituksesta, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU74,Thrombectomy or embolectomy of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/lat/ice/den/fin/nor
PFU81,"Veritulpan tai tukoksen poisto ohituksesta, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU74,Thrombectomy or embolectomy of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S09,1,False,Other OR procedure for injuries,est/lat/ice/den/fin/nor
PFU81,"Veritulpan tai tukoksen poisto ohituksesta, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU74,Thrombectomy or embolectomy of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU82,"Ohituksen pullistuman korjaus, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU76,Operation for aneurysm of bypass from femoral or popliteal artery to infrapopliteal arteries,OR,1,1,False,,est/lat/ice/den/fin/nor
PFU82,"Ohituksen pullistuman korjaus, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU76,Operation for aneurysm of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S15,1,False,Other vascular procedures,est/lat/ice/den/fin/nor
PFU82,"Ohituksen pullistuman korjaus, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU76,Operation for aneurysm of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU82,"Ohituksen pullistuman korjaus, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU76,Operation for aneurysm of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/lat/ice/den/fin/nor
PFU82,"Ohituksen pullistuman korjaus, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU76,Operation for aneurysm of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/lat/ice/den/fin/nor
PFU82,"Ohituksen pullistuman korjaus, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU76,Operation for aneurysm of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S09,1,False,Other OR procedure for injuries,est/lat/ice/den/fin/nor
PFU82,"Ohituksen pullistuman korjaus, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU76,Operation for aneurysm of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU83,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU81,Closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal arteries,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PFU83,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU81,Closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PFU83,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU81,Closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU83,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU81,Closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/den/fin/nor
PFU83,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU81,Closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/swe/lat/ice/den/fin/nor
PFU83,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU81,Closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S09,1,False,Other OR procedure for injuries,est/swe/lat/ice/den/fin/nor
PFU83,"Ohituksen aiheuttaman valtimo-laskimoavanteen sulku, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU81,Closure of persisting arteriovenous fistula of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU85,"Ohituksen suonensisäinen korjaus (PTA), ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU83,Percutaneous plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,OR,1,1,False,,est/lat/ice/den/fin/nor
PFU85,"Ohituksen suonensisäinen korjaus (PTA), ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU83,Percutaneous plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S15,1,False,Other vascular procedures,est/lat/ice/den/fin/nor
PFU85,"Ohituksen suonensisäinen korjaus (PTA), ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU83,Percutaneous plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU85,"Ohituksen suonensisäinen korjaus (PTA), ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU83,Percutaneous plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/lat/ice/den/fin/nor
PFU85,"Ohituksen suonensisäinen korjaus (PTA), ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU83,Percutaneous plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/lat/ice/den/fin/nor
PFU85,"Ohituksen suonensisäinen korjaus (PTA), ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU83,Percutaneous plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S09,1,False,Other OR procedure for injuries,est/lat/ice/den/fin/nor
PFU85,"Ohituksen suonensisäinen korjaus (PTA), ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU83,Percutaneous plastic repair of bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU86,"Ohituksen sisäistutteen laitto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU84,Insertion of stent into bypass from femoral or popliteal artery to infrapopliteal arteries,OR,1,1,False,,est/lat/ice/den/fin/nor
PFU86,"Ohituksen sisäistutteen laitto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU84,Insertion of stent into bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S15,1,False,Other vascular procedures,est/lat/ice/den/fin/nor
PFU86,"Ohituksen sisäistutteen laitto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU84,Insertion of stent into bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU86,"Ohituksen sisäistutteen laitto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU84,Insertion of stent into bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/lat/ice/den/fin/nor
PFU86,"Ohituksen sisäistutteen laitto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU84,Insertion of stent into bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,14S90,1,False,Significant operation for obstetrical patient,est/lat/ice/den/fin/nor
PFU86,"Ohituksen sisäistutteen laitto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU84,Insertion of stent into bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S09,1,False,Other OR procedure for injuries,est/lat/ice/den/fin/nor
PFU86,"Ohituksen sisäistutteen laitto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU84,Insertion of stent into bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,21S10,1,False,OR procedure for trauma,fin
PFU87,"Ohituksen sisäistutteen poisto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU85,Removal of stent from bypass from femoral or popliteal artery to infrapopliteal arteries,OR,1,1,False,,est/swe/lat/ice/den/fin/nor
PFU87,"Ohituksen sisäistutteen poisto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU85,Removal of stent from bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S15,1,False,Other vascular procedures,est/swe/lat/ice/den/fin/nor
PFU87,"Ohituksen sisäistutteen poisto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU85,Removal of stent from bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,05S34,1,False,Correctional procedures for vascular problems of lower extremitity,fin
PFU87,"Ohituksen sisäistutteen poisto, ohitus a. femoraliksesta tai a. popliteasta polven alapuolisiin valtimoihin",PFSU85,Removal of stent from bypass from femoral or popliteal artery to infrapopliteal arteries,PROCPR,10S08,1,False,"Other endocrine, nutritional or metabolic system OR procedure",est/swe/lat/ice/den/fin/nor
