code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,vartype,varval,prop_0,varval_text_comb,nat_ver
S823,,Sääriluun alaosan murtuma,,S8230,,Fracture of lower end of tibia,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S823,,Sääriluun alaosan murtuma,,S8230,,Fracture of lower end of tibia,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S823,,Sääriluun alaosan murtuma,,S8230,,Fracture of lower end of tibia,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S824,,Pohjeluun murtuma ilman sääriluun murtumaa,,S8240,,Fracture of fibula alone,,COMPL,21C16,False,Lower extremity trauma,est/swe/lat/ice/den/fin/nor
S824,,Pohjeluun murtuma ilman sääriluun murtumaa,,S8240,,Fracture of fibula alone,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S824,,Pohjeluun murtuma ilman sääriluun murtumaa,,S8240,,Fracture of fibula alone,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S824,,Pohjeluun murtuma ilman sääriluun murtumaa,,S8240,,Fracture of fibula alone,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S824,,Pohjeluun murtuma ilman sääriluun murtumaa,,S8240,,Fracture of fibula alone,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S824,,Pohjeluun murtuma ilman sääriluun murtumaa,,S8240,,Fracture of fibula alone,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S825,,Sisäkehräksen murtuma,,S8250,,Fracture of medial malleolus,,COMPL,21C16,False,Lower extremity trauma,est/swe/lat/ice/den/fin/nor
S825,,Sisäkehräksen murtuma,,S8250,,Fracture of medial malleolus,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S825,,Sisäkehräksen murtuma,,S8250,,Fracture of medial malleolus,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S825,,Sisäkehräksen murtuma,,S8250,,Fracture of medial malleolus,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S825,,Sisäkehräksen murtuma,,S8250,,Fracture of medial malleolus,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S825,,Sisäkehräksen murtuma,,S8250,,Fracture of medial malleolus,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S825,,Sisäkehräksen murtuma,,S8250,,Fracture of medial malleolus,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S826,,Ulkokehräksen murtuma,,S8260,,Fracture of lateral malleolus,,COMPL,21C16,False,Lower extremity trauma,est/swe/lat/ice/den/fin/nor
S826,,Ulkokehräksen murtuma,,S8260,,Fracture of lateral malleolus,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S826,,Ulkokehräksen murtuma,,S8260,,Fracture of lateral malleolus,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S826,,Ulkokehräksen murtuma,,S8260,,Fracture of lateral malleolus,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S826,,Ulkokehräksen murtuma,,S8260,,Fracture of lateral malleolus,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S826,,Ulkokehräksen murtuma,,S8260,,Fracture of lateral malleolus,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S826,,Ulkokehräksen murtuma,,S8260,,Fracture of lateral malleolus,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S827,,Useat polven ja/tai säären murtumat,,S8270,,Multiple fractures of lower leg,,COMPL,21C16,False,Lower extremity trauma,est/swe/lat/ice/den/fin/nor
S827,,Useat polven ja/tai säären murtumat,,S8270,,Multiple fractures of lower leg,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S827,,Useat polven ja/tai säären murtumat,,S8270,,Multiple fractures of lower leg,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S827,,Useat polven ja/tai säären murtumat,,S8270,,Multiple fractures of lower leg,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S827,,Useat polven ja/tai säären murtumat,,S8270,,Multiple fractures of lower leg,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S827,,Useat polven ja/tai säären murtumat,,S8270,,Multiple fractures of lower leg,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S827,,Useat polven ja/tai säären murtumat,,S8270,,Multiple fractures of lower leg,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S828,,Polven tai säären muun osan murtuma,,S8280,,Fractures of other parts of lower leg,,COMPL,21C16,False,Lower extremity trauma,est/swe/lat/ice/den/fin/nor
S828,,Polven tai säären muun osan murtuma,,S8280,,Fractures of other parts of lower leg,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S828,,Polven tai säären muun osan murtuma,,S8280,,Fractures of other parts of lower leg,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S828,,Polven tai säären muun osan murtuma,,S8280,,Fractures of other parts of lower leg,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S828,,Polven tai säären muun osan murtuma,,S8280,,Fractures of other parts of lower leg,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S828,,Polven tai säären muun osan murtuma,,S8280,,Fractures of other parts of lower leg,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S828,,Polven tai säären muun osan murtuma,,S8280,,Fractures of other parts of lower leg,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S829,,Määrittämätön polvi- ja/tai säärimurtuma,,S8290,,"Fracture of lower leg, part unspecified",,COMPL,21C16,False,Lower extremity trauma,est/swe/lat/ice/den/fin/nor
S829,,Määrittämätön polvi- ja/tai säärimurtuma,,S8290,,"Fracture of lower leg, part unspecified",,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S829,,Määrittämätön polvi- ja/tai säärimurtuma,,S8290,,"Fracture of lower leg, part unspecified",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S829,,Määrittämätön polvi- ja/tai säärimurtuma,,S8290,,"Fracture of lower leg, part unspecified",,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S829,,Määrittämätön polvi- ja/tai säärimurtuma,,S8290,,"Fracture of lower leg, part unspecified",,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S829,,Määrittämätön polvi- ja/tai säärimurtuma,,S8290,,"Fracture of lower leg, part unspecified",,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S829,,Määrittämätön polvi- ja/tai säärimurtuma,,S8290,,"Fracture of lower leg, part unspecified",,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S830,,Polvilumpion sijoiltaanmeno,,S8300,,Dislocation of patella,,COMPL,21C16,False,Lower extremity trauma,est/swe/lat/ice/den/fin/nor
S830,,Polvilumpion sijoiltaanmeno,,S8300,,Dislocation of patella,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S830,,Polvilumpion sijoiltaanmeno,,S8300,,Dislocation of patella,,DGPROP,08X10,False,Disorder of the knee,est/swe/lat/ice/den/fin/nor
S830,,Polvilumpion sijoiltaanmeno,,S8300,,Dislocation of patella,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S830,,Polvilumpion sijoiltaanmeno,,S8300,,Dislocation of patella,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S830,,Polvilumpion sijoiltaanmeno,,S8300,,Dislocation of patella,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S830,,Polvilumpion sijoiltaanmeno,,S8300,,Dislocation of patella,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S830,,Polvilumpion sijoiltaanmeno,,S8300,,Dislocation of patella,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S831,,Polvinivelen sijoiltaanmeno,,S8310,,Dislocation of knee,,COMPL,21C16,False,Lower extremity trauma,est/swe/lat/ice/den/fin/nor
S831,,Polvinivelen sijoiltaanmeno,,S8310,,Dislocation of knee,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S831,,Polvinivelen sijoiltaanmeno,,S8310,,Dislocation of knee,,DGPROP,08X10,False,Disorder of the knee,est/swe/lat/ice/den/fin/nor
S831,,Polvinivelen sijoiltaanmeno,,S8310,,Dislocation of knee,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S831,,Polvinivelen sijoiltaanmeno,,S8310,,Dislocation of knee,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S831,,Polvinivelen sijoiltaanmeno,,S8310,,Dislocation of knee,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S831,,Polvinivelen sijoiltaanmeno,,S8310,,Dislocation of knee,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S832,,Polven nivelkierukan (tuore) repeämä,,S8320,,"Tear of meniscus, current",,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S832,,Polven nivelkierukan (tuore) repeämä,,S8320,,"Tear of meniscus, current",,DGPROP,08X10,False,Disorder of the knee,est/swe/lat/ice/den/fin/nor
S832,,Polven nivelkierukan (tuore) repeämä,,S8320,,"Tear of meniscus, current",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S832,,Polven nivelkierukan (tuore) repeämä,,S8320,,"Tear of meniscus, current",,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S832,,Polven nivelkierukan (tuore) repeämä,,S8320,,"Tear of meniscus, current",,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S832,,Polven nivelkierukan (tuore) repeämä,,S8320,,"Tear of meniscus, current",,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S832,,Polven nivelkierukan (tuore) repeämä,,S8320,,"Tear of meniscus, current",,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S833,,(Tuore) polven nivelruston repeämä,,S8330,,"Tear of articular cartilage of knee, current",,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S833,,(Tuore) polven nivelruston repeämä,,S8330,,"Tear of articular cartilage of knee, current",,DGPROP,08X10,False,Disorder of the knee,est/swe/lat/ice/den/fin/nor
S833,,(Tuore) polven nivelruston repeämä,,S8330,,"Tear of articular cartilage of knee, current",,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S833,,(Tuore) polven nivelruston repeämä,,S8330,,"Tear of articular cartilage of knee, current",,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S833,,(Tuore) polven nivelruston repeämä,,S8330,,"Tear of articular cartilage of knee, current",,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S833,,(Tuore) polven nivelruston repeämä,,S8330,,"Tear of articular cartilage of knee, current",,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S833,,(Tuore) polven nivelruston repeämä,,S8330,,"Tear of articular cartilage of knee, current",,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S834,,Polven sisäsivusiteen/ulkosivusiteen revähdys,,S8340,,Sprain and strain involving (fibular)(tibial) collateral ligament of knee,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S834,,Polven sisäsivusiteen/ulkosivusiteen revähdys,,S8340,,Sprain and strain involving (fibular)(tibial) collateral ligament of knee,,DGPROP,08X10,False,Disorder of the knee,est/swe/lat/ice/den/fin/nor
S834,,Polven sisäsivusiteen/ulkosivusiteen revähdys,,S8340,,Sprain and strain involving (fibular)(tibial) collateral ligament of knee,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S834,,Polven sisäsivusiteen/ulkosivusiteen revähdys,,S8340,,Sprain and strain involving (fibular)(tibial) collateral ligament of knee,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S834,,Polven sisäsivusiteen/ulkosivusiteen revähdys,,S8340,,Sprain and strain involving (fibular)(tibial) collateral ligament of knee,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S834,,Polven sisäsivusiteen/ulkosivusiteen revähdys,,S8340,,Sprain and strain involving (fibular)(tibial) collateral ligament of knee,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S834,,Polven sisäsivusiteen/ulkosivusiteen revähdys,,S8340,,Sprain and strain involving (fibular)(tibial) collateral ligament of knee,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S835,,Polven eturistisiteen/takaristisiteen revähdys,,S8350,,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S835,,Polven eturistisiteen/takaristisiteen revähdys,,S8350,,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee,,DGPROP,08X10,False,Disorder of the knee,est/swe/lat/ice/den/fin/nor
S835,,Polven eturistisiteen/takaristisiteen revähdys,,S8350,,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S835,,Polven eturistisiteen/takaristisiteen revähdys,,S8350,,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S835,,Polven eturistisiteen/takaristisiteen revähdys,,S8350,,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S835,,Polven eturistisiteen/takaristisiteen revähdys,,S8350,,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S835,,Polven eturistisiteen/takaristisiteen revähdys,,S8350,,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S836,,Muun tai määrittämättömän polven osan revähdys,,S8360,,Sprain and strain of other and unspecified parts of knee,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S836,,Muun tai määrittämättömän polven osan revähdys,,S8360,,Sprain and strain of other and unspecified parts of knee,,DGPROP,08X10,False,Disorder of the knee,est/swe/lat/ice/den/fin/nor
S836,,Muun tai määrittämättömän polven osan revähdys,,S8360,,Sprain and strain of other and unspecified parts of knee,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S836,,Muun tai määrittämättömän polven osan revähdys,,S8360,,Sprain and strain of other and unspecified parts of knee,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S836,,Muun tai määrittämättömän polven osan revähdys,,S8360,,Sprain and strain of other and unspecified parts of knee,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S836,,Muun tai määrittämättömän polven osan revähdys,,S8360,,Sprain and strain of other and unspecified parts of knee,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S836,,Muun tai määrittämättömän polven osan revähdys,,S8360,,Sprain and strain of other and unspecified parts of knee,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S837,,Useiden polven osien vamma,,S8370,,Injury to multiple structures of knee,,DGCAT,08M15,False,"Fracture, sprain, strain and dislocaton of upper arm and lower leg",est/swe/lat/ice/den/fin/nor
S837,,Useiden polven osien vamma,,S8370,,Injury to multiple structures of knee,,DGPROP,08X10,False,Disorder of the knee,est/swe/lat/ice/den/fin/nor
S837,,Useiden polven osien vamma,,S8370,,Injury to multiple structures of knee,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S837,,Useiden polven osien vamma,,S8370,,Injury to multiple structures of knee,,MDC,08,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/den/fin/nor
S837,,Useiden polven osien vamma,,S8370,,Injury to multiple structures of knee,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S837,,Useiden polven osien vamma,,S8370,,Injury to multiple structures of knee,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S837,,Useiden polven osien vamma,,S8370,,Injury to multiple structures of knee,,SDGPRO,08K99,False,Diseases and disorders of the musculoskeletal system and connective tissue,est/swe/lat/ice/fin
S840,,Säärihermon vamma polven tai säären alueella,,S8400,,Injury of tibial nerve at lower leg level,,DGCAT,01M08,False,Cranial and peripheral nerve disorders,est/swe/lat/ice/den/fin/nor
S840,,Säärihermon vamma polven tai säären alueella,,S8400,,Injury of tibial nerve at lower leg level,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S840,,Säärihermon vamma polven tai säären alueella,,S8400,,Injury of tibial nerve at lower leg level,,MDC,01,False,Diseases of nervous system,est/swe/lat/ice/den/fin/nor
S840,,Säärihermon vamma polven tai säären alueella,,S8400,,Injury of tibial nerve at lower leg level,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S840,,Säärihermon vamma polven tai säären alueella,,S8400,,Injury of tibial nerve at lower leg level,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S840,,Säärihermon vamma polven tai säären alueella,,S8400,,Injury of tibial nerve at lower leg level,,SDGPRO,01K99,False,Diseases of nervous system,est/swe/lat/ice/fin
S841,,Pohjehermon vamma polven tai säären alueella,,S8410,,Injury of peroneal nerve at lower leg level,,DGCAT,01M08,False,Cranial and peripheral nerve disorders,est/swe/lat/ice/den/fin/nor
S841,,Pohjehermon vamma polven tai säären alueella,,S8410,,Injury of peroneal nerve at lower leg level,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S841,,Pohjehermon vamma polven tai säären alueella,,S8410,,Injury of peroneal nerve at lower leg level,,MDC,01,False,Diseases of nervous system,est/swe/lat/ice/den/fin/nor
S841,,Pohjehermon vamma polven tai säären alueella,,S8410,,Injury of peroneal nerve at lower leg level,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S841,,Pohjehermon vamma polven tai säären alueella,,S8410,,Injury of peroneal nerve at lower leg level,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S841,,Pohjehermon vamma polven tai säären alueella,,S8410,,Injury of peroneal nerve at lower leg level,,SDGPRO,01K99,False,Diseases of nervous system,est/swe/lat/ice/fin
S842,,Ihon tuntohermon vamma polven tai säären alueella,,S8420,,Injury of cutaneous sensory nerve at lower leg level,,DGCAT,01M08,False,Cranial and peripheral nerve disorders,est/swe/lat/ice/den/fin/nor
S842,,Ihon tuntohermon vamma polven tai säären alueella,,S8420,,Injury of cutaneous sensory nerve at lower leg level,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S842,,Ihon tuntohermon vamma polven tai säären alueella,,S8420,,Injury of cutaneous sensory nerve at lower leg level,,MDC,01,False,Diseases of nervous system,est/swe/lat/ice/den/fin/nor
S842,,Ihon tuntohermon vamma polven tai säären alueella,,S8420,,Injury of cutaneous sensory nerve at lower leg level,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S842,,Ihon tuntohermon vamma polven tai säären alueella,,S8420,,Injury of cutaneous sensory nerve at lower leg level,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S842,,Ihon tuntohermon vamma polven tai säären alueella,,S8420,,Injury of cutaneous sensory nerve at lower leg level,,SDGPRO,01K99,False,Diseases of nervous system,est/swe/lat/ice/fin
S847,,Usean hermon vamma polven tai säären alueella,,S8470,,Injury of multiple nerves at lower leg level,,DGCAT,01M08,False,Cranial and peripheral nerve disorders,est/swe/lat/ice/den/fin/nor
S847,,Usean hermon vamma polven tai säären alueella,,S8470,,Injury of multiple nerves at lower leg level,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S847,,Usean hermon vamma polven tai säären alueella,,S8470,,Injury of multiple nerves at lower leg level,,MDC,01,False,Diseases of nervous system,est/swe/lat/ice/den/fin/nor
S847,,Usean hermon vamma polven tai säären alueella,,S8470,,Injury of multiple nerves at lower leg level,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S847,,Usean hermon vamma polven tai säären alueella,,S8470,,Injury of multiple nerves at lower leg level,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S847,,Usean hermon vamma polven tai säären alueella,,S8470,,Injury of multiple nerves at lower leg level,,SDGPRO,01K99,False,Diseases of nervous system,est/swe/lat/ice/fin
S848,,Muun hermon vamma polven tai säären alueella,,S8480,,Injury of other nerves at lower leg level,,DGCAT,01M08,False,Cranial and peripheral nerve disorders,est/swe/lat/ice/den/fin/nor
S848,,Muun hermon vamma polven tai säären alueella,,S8480,,Injury of other nerves at lower leg level,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S848,,Muun hermon vamma polven tai säären alueella,,S8480,,Injury of other nerves at lower leg level,,MDC,01,False,Diseases of nervous system,est/swe/lat/ice/den/fin/nor
S848,,Muun hermon vamma polven tai säären alueella,,S8480,,Injury of other nerves at lower leg level,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S848,,Muun hermon vamma polven tai säären alueella,,S8480,,Injury of other nerves at lower leg level,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S848,,Muun hermon vamma polven tai säären alueella,,S8480,,Injury of other nerves at lower leg level,,SDGPRO,01K99,False,Diseases of nervous system,est/swe/lat/ice/fin
S849,,Määrittämättömän hermon vamma polven ja/tai säären alueella,,S8490,,Injury of unspecified nerve at lower leg level,,DGCAT,01M08,False,Cranial and peripheral nerve disorders,est/swe/lat/ice/den/fin/nor
S849,,Määrittämättömän hermon vamma polven ja/tai säären alueella,,S8490,,Injury of unspecified nerve at lower leg level,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S849,,Määrittämättömän hermon vamma polven ja/tai säären alueella,,S8490,,Injury of unspecified nerve at lower leg level,,MDC,01,False,Diseases of nervous system,est/swe/lat/ice/den/fin/nor
S849,,Määrittämättömän hermon vamma polven ja/tai säären alueella,,S8490,,Injury of unspecified nerve at lower leg level,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S849,,Määrittämättömän hermon vamma polven ja/tai säären alueella,,S8490,,Injury of unspecified nerve at lower leg level,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S849,,Määrittämättömän hermon vamma polven ja/tai säären alueella,,S8490,,Injury of unspecified nerve at lower leg level,,SDGPRO,01K99,False,Diseases of nervous system,est/swe/lat/ice/fin
S850,,Polvitaivevaltimon vamma,,S8500,,Injury of popliteal artery,,COMPL,21G17,False,Injury on lower extremity vessels- major CC,est/swe/lat/ice/den/fin/nor
S850,,Polvitaivevaltimon vamma,,S8500,,Injury of popliteal artery,,DGCAT,21M01,False,Traumatic injury,est/swe/lat/ice/den/fin/nor
S850,,Polvitaivevaltimon vamma,,S8500,,Injury of popliteal artery,,DGPROP,08X10,False,Disorder of the knee,est/swe/lat/ice/den/fin/nor
S850,,Polvitaivevaltimon vamma,,S8500,,Injury of popliteal artery,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S850,,Polvitaivevaltimon vamma,,S8500,,Injury of popliteal artery,,MDC,21,False,"Injuries, poisonings and toxic effects of drugs",est/swe/lat/ice/den/fin/nor
S850,,Polvitaivevaltimon vamma,,S8500,,Injury of popliteal artery,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S850,,Polvitaivevaltimon vamma,,S8500,,Injury of popliteal artery,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
S850,,Polvitaivevaltimon vamma,,S8500,,Injury of popliteal artery,,SDGPRO,21K99,False,"Injuries, poisonings and toxic effects of drugs",est/swe/lat/ice/fin
S851,,Säärivaltimon vamma,,S8510,,Injury of (anterior)(posterior) tibial artery,,COMPL,21C17,False,Injury on lower extremity vessels,est/swe/lat/ice/den/fin/nor
S851,,Säärivaltimon vamma,,S8510,,Injury of (anterior)(posterior) tibial artery,,DGCAT,21M01,False,Traumatic injury,est/swe/lat/ice/den/fin/nor
S851,,Säärivaltimon vamma,,S8510,,Injury of (anterior)(posterior) tibial artery,,DGPROP,15X98,False,Other significant problem of neonate,est/swe/lat/ice/den/fin/nor
S851,,Säärivaltimon vamma,,S8510,,Injury of (anterior)(posterior) tibial artery,,MDC,21,False,"Injuries, poisonings and toxic effects of drugs",est/swe/lat/ice/den/fin/nor
S851,,Säärivaltimon vamma,,S8510,,Injury of (anterior)(posterior) tibial artery,,PDGPRO,00P21,False,Fresh trauma or fresh trauma related diagnosis,est/swe/lat/ice/den/fin/nor
S851,,Säärivaltimon vamma,,S8510,,Injury of (anterior)(posterior) tibial artery,,PDGPRO,21P10,False,Trauma,est/swe/lat/ice/den/fin
