code_nat,d_code_nat,text_nat,d_text_nat,code_plus,d_code_plus,text_plus,d_text_plus,ast,country
Q393,,Synnynnäinen ruokatorven ahtauma tai kurouma,,Q3930,,Congenital stenosis and stricture of oesophagus,,,fin
Q394,,Ruokatorven [sulku]kalvo,,Q3940,,Oesophageal web,,,fin
Q3950,,Synnynnäinen mahansuun kouristus,,Q3950,,Congenital dilatation of oesophagus,,,fin
Q3958,,Muu synnynnäinen ruokatorven laajentuma,,Q3950,,Congenital dilatation of oesophagus,,,fin
Q396,,Ruokatorven umpipussi (divertikkeli),,Q3960,,Diverticulum of oesophagus,,,fin
Q3980,,Kahdentunut ruokatorvi,,Q3980,,Other congenital malformations of oesophagus,,,fin
Q3981,,Synnynnäinen ruokatorven liikehäiriö,,Q3980,,Other congenital malformations of oesophagus,,,fin
Q3988,,Muu synnynnäinen ruokatorven epämuodostuma,,Q3980,,Other congenital malformations of oesophagus,,,fin
Q399,,Määrittämätön synnynnäinen ruokatorven epämuodostuma,,Q3990,,"Congenital malformation of oesophagus, unspecified",,,fin
Q400,,Synnynnäinen hypertrofinen mahanportin ahtauma,,Q4000,,Congenital hypertrophic pyloric stenosis,,,fin
Q401,,Synnynnäinen hiatustyrä,,Q4010,,Congenital hiatus hernia,,,fin
Q4021,,Synnynnäinen mahalaukun liikehäiriö,,Q4020,,Other specified congenital malformations of stomach,,,fin
Q4022,,Kahdentunut mahalaukku,,Q4020,,Other specified congenital malformations of stomach,,,fin
Q4028,,Muu synnynnäinen mahalaukun epämuodostuma,,Q4020,,Other specified congenital malformations of stomach,,,fin
Q403,,Määrittämätön synnynnäinen mahalaukun epämuodostuma,,Q4030,,"Congenital malformation of stomach, unspecified",,,fin
Q408,,Muu synnynnäinen ruuansulatuskanavan yläosan epämuodostuma,,Q4080,,Other specified congenital malformations of upper alimentary tract,,,fin
Q409,,Määrittämätön synnynnäinen ruuansulatuskanavan yläosan epämuodostuma,,Q4090,,"Congenital malformation of upper alimentary tract, unspecified",,,fin
Q410,,"Synnynnäinen pohjukaissuolen puuttuminen, umpeuma tai ahtauma",,Q4100,,"Congenital absence, atresia and stenosis of duodenum",,,fin
Q411,,"Synnynnäinen jejunumin (tyhjäsuolen) puuttuminen, umpeuma tai ahtauma",,Q4110,,"Congenital absence, atresia and stenosis of jejunum",,,fin
Q412,,"Synnynnäinen ileumin (sykkyräsuolen) puuttuminen, umpeuma tai ahtauma",,Q4120,,"Congenital absence, atresia and stenosis of ileum",,,fin
Q418,,"Muun ohutsuolen osan synnynnäinen puuttuminen, umpeuma tai ahtauma",,Q4180,,"Congenital absence, atresia and stenosis of other specified parts of small intestine",,,fin
Q419,,"Määrittämättömän ohutsuolen osan synnynnäinen puuttuminen, umpeuma tai ahtauma",,Q4190,,"Congenital absence, atresia and stenosis of small intestine, part unspecified",,,fin
Q420,,"Synnynnäinen peräsuolen puuttuminen, umpeuma tai ahtauma ja fisteli",,Q4200,,"Congenital absence, atresia and stenosis of rectum with fistula",,,fin
Q421,,"Peräsuolen synnynnäinen puuttuminen, umpeuma tai ahtauma ilman fisteliä",,Q4210,,"Congenital absence, atresia and stenosis of rectum without fistula",,,fin
Q422,,"Peräaukon synnynnäinen puuttuminen, umpeuma tai ahtauma ja fisteli",,Q4220,,"Congenital absence, atresia and stenosis of anus with fistula",,,fin
Q423,,"Peräaukon synnynnäinen puuttuminen, umpeuma tai ahtauma ilman fisteliä",,Q4230,,"Congenital absence, atresia and stenosis of anus without fistula",,,fin
Q428,,"Muun paksusuolen osan synnynnäinen puuttuminen, umpeuma tai ahtauma",,Q4280,,"Congenital absence, atresia and stenosis of other parts of large intestine",,,fin
Q429,,Määrittämättömän paksusuolen osan synnynnäinen puuttuminen tai ahtauma,,Q4290,,"Congenital absence, atresia and stenosis of large intestine, part unspecified",,,fin
Q430,,Meckelin umpipussi (divertikkeli),,Q4300,,Meckel's diverticulum,,,fin
Q431,,Hirschsprungin tauti,,Q4310,,Hirschsprung's disease,,,fin
Q432,,Muu synnynnäinen koolonin toimintahäiriö,,Q4320,,Other congenital functional disorders of colon,,,fin
Q4330,,Paksunsuolen kiertymishäiriö,,Q4330,,Congenital malformations of intestinal fixation,,,fin
Q4331,,Vatsaontelon synnynnäiset kiinnikkeet,,Q4330,,Congenital malformations of intestinal fixation,,,fin
Q4338,,Muu synnynnäinen suolen kiinnittymisen häiriö,,Q4330,,Congenital malformations of intestinal fixation,,,fin
Q434,,Kahdentunut suoli,,Q4340,,Duplication of intestine,,,fin
Q435,,Poikkeuksellisesti sijaitseva peräaukko,,Q4350,,Ectopic anus,,,fin
Q436,,Synnynnäinen peräsuoli- tai peräaukkofisteli,,Q4360,,Congenital fistula of rectum and anus,,,fin
Q437,,Pysyväksi jäänyt viemärisuoli,,Q4370,,Persistent cloaca,,,fin
Q438,,Muu synnynnäinen suolen epämuodostuma,,Q4380,,Other specified congenital malformations of intestine,,,fin
Q439,,Määrittämätön synnynnäinen suoliepämuodostuma,,Q4390,,"Congenital malformation of intestine, unspecified",,,fin
Q440,,Synnynnäinen sappirakon puuttuminen tai vajaakehitys,,Q4400,,"Agenesis, aplasia and hypoplasia of gallbladder",,,fin
Q441,,Muu synnynnäinen sappirakon epämuodostuma,,Q4410,,Other congenital malformations of gallbladder,,,fin
Q4420,,Sappiteiden maksansisäinen umpeuma,,Q442A,,Intrahepatic atresia of bile ducts,,,fin
Q4421,,Sappiteiden maksanulkoinen umpeuma,,Q442B,,Extrahepatic atresia of bile ducts,,,fin
Q4429,,Määrittämätön synnynnäinen sappiteiden umpeuma,,Q4420,,Atresia of bile ducts,,,fin
Q443,,Synnynnäinen sappiteiden ahtauma tai kurouma,,Q4430,,Congenital stenosis and stricture of bile ducts,,,fin
Q444,,Sapenjohtimen kysta,,Q4440,,Choledochal cyst,,,fin
Q445,,Muu synnynnäinen sappiteiden epämuodostuma,,Q4450,,Other congenital malformations of bile ducts,,,fin
Q446,,Maksan rakkulasairaus,,Q4460,,Cystic disease of liver,,,fin
Q4470,,Maksan synnynnäinen puuttuminen,,Q447A,,Congenital absence of liver,,,fin
Q4471,,Alagillen oireyhtymä,,Q447B,,Alagille syndrome,,,fin
Q4472,,Maksan vasemman lohkon synnynnäinen atrofia,,Q4470,,Other congenital malformations of liver,,,fin
Q4473,,Riedelin lohko maksassa,,Q4470,,Other congenital malformations of liver,,,fin
Q4474,,Virheellisessä paikassa sijaitseva maksa,,Q4470,,Other congenital malformations of liver,,,fin
Q4475,,Paikallinen nodulaarinen maksan hypoplasia,,Q4470,,Other congenital malformations of liver,,,fin
Q4478,,Muu synnynnäinen maksan epämuodostuma,,Q4470,,Other congenital malformations of liver,,,fin
Q450,,Synnynnäinen haiman puuttuminen tai vajaakehitys,,Q4500,,"Agenesis, aplasia and hypoplasia of pancreas",,,fin
Q451,,Rengashaima,,Q4510,,Annular pancreas,,,fin
Q452,,Synnynnäinen haimakysta,,Q4520,,Congenital pancreatic cyst,,,fin
Q4530,,Väärässä paikassa sijaitseva haimakudos,,Q4530,,Other congenital malformations of pancreas and pancreatic duct,,,fin
Q4531,,Nesidioblastoosi (haiman saarekesolujen hyperplasia),,Q453A,,Nesidioblastosis,,,fin
Q4538,,Muu synnynnäinen haiman ja/tai haimatiehyen epämuodostuma,,Q4530,,Other congenital malformations of pancreas and pancreatic duct,,,fin
Q458,,Muu synnynnäinen ruuansulatuselinten epämuodostuma,,Q4580,,Other specified congenital malformations of digestive system,,,fin
Q459,,Määrittämätön synnynnäinen ruuansulatuselinten epämuodostuma,,Q4590,,"Congenital malformation of digestive system, unspecified",,,fin
Q5000,,Synnynnäinen toisen munasarjan puuttuminen,,Q5000,,Congenital absence of ovary,,,fin
Q5001,,Synnynnäinen molempien munasarjojen puuttuminen,,Q500A,,Congenital absence of both ovaries,,,fin
Q5010,,Yksittäinen munasarjan kehityskysta,,Q5010,,Developmental ovarian cyst,,,fin
Q5011,,Useat munasarjan/munasarjojen kehityskystat,,Q5010,,Developmental ovarian cyst,,,fin
Q502,,Synnynnäinen munasarjan kiertymä,,Q5020,,Congenital torsion of ovary,,,fin
Q5030,,Juostemainen munasarja,,Q5030,,Other congenital malformations of ovary,,,fin
Q5038,,Muu synnynnäinen munasarjojen epämuodostuma,,Q5030,,Other congenital malformations of ovary,,,fin
Q504,,Munanjohtimen embryonaalinen kysta,,Q5040,,Embryonic cyst of fallopian tube,,,fin
Q505,,Kohdun kannattimen embryonaalinen kysta,,Q5050,,Embryonic cyst of broad ligament,,,fin
Q5060,,Munanjohtimen ja/tai kohdun kannattimen puuttuminen,,Q5060,,Other congenital malformations of fallopian tube and broad ligament,,,fin
Q5061,,Ylilukuinen munanjohdin ja/tai kohdun kannatin,,Q5060,,Other congenital malformations of fallopian tube and broad ligament,,,fin
Q5068,,Muu synnynnäinen munanjohtimen ja kohdun kannattimen epämuodostuma,,Q5060,,Other congenital malformations of fallopian tube and broad ligament,,,fin
Q510,,Synnynnäinen kohdun puuttuminen,,Q5100,,Agenesis and aplasia of uterus,,,fin
Q511,,"Kahdentunut kohtu, kohdunkaula ja emätin",,Q5110,,Doubling of uterus with doubling of cervix and vagina,,,fin
Q512,,Muu kohdun kahdentuminen,,Q5120,,Other doubling of uterus,,,fin
Q513,,Kaksisarvinen kohtu,,Q5130,,Bicornate uterus,,,fin
Q514,,Yksisarvinen kohtu,,Q5140,,Unicornate uterus,,,fin
Q515,,Synnynnäinen kohdunkaulan puuttuminen,,Q5150,,Agenesis and aplasia of cervix,,,fin
Q516,,Kohdunkaulan embryonaalinen kysta,,Q5160,,Embryonic cyst of cervix,,,fin
Q517,,Kohdun ja ruuansulatuskanavan tai virtsateiden välinen synnynnäinen fisteli,,Q5170,,Congenital fistulae between uterus and digestive and urinary tracts,,,fin
Q518,,Muu synnynnäinen kohdun ja kohdunkaulan epämuodostuma,,Q5180,,Other congenital malformations of uterus and cervix,,,fin
Q519,,Määrittämätön synnynnäinen kohdun ja/tai kohdunkaulan epämuodostuma,,Q5190,,"Congenital malformation of uterus and cervix, unspecified",,,fin
Q520,,Synnynnäinen emättimen puuttuminen,,Q5200,,Congenital absence of vagina,,,fin
Q521,,Kahdentunut emätin,,Q5210,,Doubling of vagina,,,fin
Q522,,Synnynnäinen peräsuoli-emätinfisteli,,Q5220,,Congenital rectovaginal fistula,,,fin
Q523,,Umpinainen immenkalvo,,Q5230,,Imperforate hymen,,,fin
Q524,,Muu synnynnäinen emättimen epämuodostuma,,Q5240,,Other congenital malformations of vagina,,,fin
Q525,,Häpyhuulten yhteenkasvaneisuus,,Q5250,,Fusion of labia,,,fin
Q526,,Synnynnäinen häpykielen epämuodostuma,,Q5260,,Congenital malformation of clitoris,,,fin
Q527,,Muu synnynnäinen ulkosynnyttimien epämuodostuma,,Q5270,,Other congenital malformations of vulva,,,fin
Q528,,Muu määritetty synnynnäinen naisen sukupuolielinten epämuodostuma,,Q5280,,Other specified congenital malformations of female genitalia,,,fin
Q529,,Määrittämätön synnynnäinen naisen sukupuolielinten epämuodostuma,,Q5290,,"Congenital malformation of female genitalia, unspecified",,,fin
Q530,,Ektooppinen kives,,Q5300,,Ectopic testis,,,fin
Q531,,Toisen kiveksen laskeutumattomuus,,Q5310,,"Undescended testicle, unilateral",,,fin
Q532,,Molempien kivesten laskeutumattomuus,,Q5320,,"Undescended testicle, bilateral",,,fin
Q539,,Määrittämätön kiveksen/kivesten laskeutumattomuus,,Q5390,,"Undescended testicle, unspecified",,,fin
Q540,,Siittimen alahalkioisuus terskan alueella (glandulaarinen hypospadia),,Q5400,,"Hypospadias, balanic",,,fin
Q541,,Siittimen varren alahalkioisuus (peniili hypospadia),,Q5410,,"Hypospadias, penile",,,fin
Q542,,Siittimen ja kivespussin alahalkioisuus (penoskrotaalinen hypospadia),,Q5420,,"Hypospadias, penoscrotal",,,fin
Q543,,Siittimen alahalkioisuus välilihan alueella (perineaalinen hypospadia),,Q5430,,"Hypospadias, perineal",,,fin
Q544,,Synnynnäinen alaspäin käyristyvä siitin (chordee),,Q5440,,Congenital chordee,,,fin
Q548,,Muu siittimen alahalkiosuus (muu hypospadia),,Q5480,,Other hypospadias,,,fin
Q549,,Määrittämätön siittimen alahalkioisuus (hypospadia),,Q5490,,"Hypospadias, unspecified",,,fin
Q5500,,Synnynnäinen toisen kiveksen puuttuminen,,Q5500,,Absence and aplasia of testis,,,fin
Q5501,,Synnynnäinen molempien kivesten puuttuminen,,Q550A,,Congential absence of both testes,,,fin
Q551,,Kiveksen ja kivespussin alikehittyneisyys,,Q5510,,Hypoplasia of testis and scrotum,,,fin
Q5520,,Vaeltava kives,,Q539A,,Retractile testis,,,fin
Q5528,,Muu synnynnäinen kiveksen/kivesten ja kivespussin epämuodostuma,,Q5520,,Other congenital malformations of testis and scrotum,,,fin
Q553,,Siemenjohtimen umpeuma,,Q5530,,Atresia of vas deferens,,,fin
Q554,,"Muu synnynnäinen siemenjohtimien, lisäkivesten, rakkularauhasten tai eturauhasen epämuodostuma",,Q5540,,"Other congenital malformations of vas deferens, epididymis, seminal vesicles and prostate",,,fin
Q555,,Synnynnäinen siittimen puuttuminen,,Q5550,,Congenital absence and aplasia of penis,,,fin
Q556,,Muu synnynnäinen siittimen epämuodostuma,,Q5560,,Other congenital malformations of penis,,,fin
Q558,,Muu määritetty synnynnäinen miehen sukupuolielinten epämuodostuma,,Q5580,,Other specified congenital malformations of male genital organs,,,fin
Q559,,Määrittämätön synnynnäinen miehen sukupuolielimen epämuodostuma,,Q5590,,"Congenital malformation of male genital organ, unspecified",,,fin
Q560,,Muualla luokittamaton kaksineuvoisuus,,Q5600,,"Hermaphroditism, not elsewhere classified",,,fin
Q561,,Muualla luokittamaton miespuolinen valekaksineuvoisuus,,Q5610,,"Male pseudohermaphroditism, not elsewhere classified",,,fin
Q562,,Muualla luokittamaton naispuolinen valekaksineuvoisuus,,Q5620,,"Female pseudohermaphroditism, not elsewhere classified",,,fin
Q563,,Määrittämätön valekaksineuvoisuus,,Q5630,,"Pseudohermaphroditism, unspecified",,,fin
Q564,,Määrittämätön epäselvä sukupuoli,,Q5640,,"Indeterminate sex, unspecified",,,fin
Q600,,Toisen munuaisen puuttuminen,,Q6000,,"Renal agenesis, unilateral",,,fin
Q601,,Molempien munuaisten puuttuminen,,Q6010,,"Renal agenesis, bilateral",,,fin
Q602,,Määrittämätön munuaisen puuttuminen,,Q6020,,"Renal agenesis, unspecified",,,fin
Q603,,Toisen munuaisen vajaakehitys,,Q6030,,"Renal hypoplasia, unilateral",,,fin
Q604,,Molempien munuaisten vajaakehitys,,Q6040,,"Renal hypoplasia, bilateral",,,fin
Q605,,Määrittämätön munuais[t]en vajaakehitys,,Q6050,,"Renal hypoplasia, unspecified",,,fin
Q606,,Potterin oireyhtymä,,Q6060,,Potter's syndrome,,,fin
Q610,,Synnynnäinen yksittäinen munuaisrakkula,,Q6100,,Congenital single renal cyst,,,fin
Q611,,Lapsuustyyppinen munuaisten monirakkulatauti (polykystinen),,Q6110,,"Polycystic kidney, autosomal recessive",,,fin
Q612,,Aikuistyyppinen munuaisten monirakkulatauti (polykystinen),,Q6120,,"Polycystic kidney, autosomal dominant",,,fin
Q613,,Määrittämätön munuaisten monirakkulatauti (polykystinen),,Q6130,,"Polycystic kidney, unspecified",,,fin
Q6140,,Toisen munuaisen (moni)rakkulainen dysplasia (multikystinen),,Q6140,,Renal dysplasia,,,fin
Q6141,,Molempien munuaisten (moni)rakkulainen dysplasia (multikystinen),,Q6140,,Renal dysplasia,,,fin
Q6148,,Muu määritetty tai määrittämätön munuaisten dysplasia,,Q6140,,Renal dysplasia,,,fin
Q615,,Medullaarinen rakkulamunuainen,,Q6150,,Medullary cystic kidney,,,fin
Q618,,Muu munuaisten rakkulasairaus,,Q6180,,Other cystic kidney diseases,,,fin
Q6190,,Meckelin-Gruberin oireyhtymä,,Q619A,,Meckel–Gruber syndrome,,,fin
Q6199,,Määrittämätön munuaisen rakkulasairaus,,Q6190,,"Cystic kidney disease, unspecified",,,fin
Q620,,Synnynnäinen vesimunuainen,,Q6200,,Congenital hydronephrosis,,,fin
Q6210,,Synnynnäinen toispuolinen munuaisaltaan ja virtsanjohtimen raja-alueen tukkeuma,,Q6210,,Atresia and stenosis of ureter,,,fin
Q6211,,Synnynnäinen molemminpuolinen munuaisaltaan ja virtsanjohtimen raja-alueen tukkeuma,,Q6210,,Atresia and stenosis of ureter,,,fin
Q6212,,Synnynnäinen toispuolinen virtsarakon virtsanjohtimen aukon tukkeuma,,Q6210,,Atresia and stenosis of ureter,,,fin
Q6213,,Synnynnäinen molemminpuolinen virtsarakon virtsanjohtimen aukon tukkeuma,,Q6210,,Atresia and stenosis of ureter,,,fin
Q6218,,Muu tai määrittämätön virtsanjohtimen umpeuma tai ahtauma,,Q6210,,Atresia and stenosis of ureter,,,fin
Q622,,Synnynnäinen jättivirtsanjohdin,,Q6220,,Congenital megaloureter,,,fin
Q623,,Muu synnynnäinen munuaisaltaan ja virtsanjohtimen tukkeava vika,,Q6230,,Other obstructive defects of renal pelvis and ureter,,,fin
Q624,,Synnynnäinen virtsanjohtimen puuttuminen,,Q6240,,Agenesis of ureter,,,fin
Q625,,Ylilukuinen virtsanjohdin,,Q6250,,Duplication of ureter,,,fin
Q626,,Virtsanjohtimen virhesijainti,,Q6260,,Malposition of ureter,,,fin
Q627,,Synnynnäinen vesiko-uretero-renaalinen takaisinvirtaus,,Q6270,,Congenital vesico-uretero-renal reflux,,,fin
Q628,,Muu synnynnäinen virtsanjohtimien poikkeavuus,,Q6280,,Other congenital malformations of ureter,,,fin
Q630,,Ylilukuinen munuainen,,Q6300,,Accessory kidney,,,fin
Q631,,Munuaisten yhteenliittymishäiriö,,Q6310,,"Lobulated, fused and horseshoe kidney",,,fin
Q632,,Munuaisen synnynnäinen virhesijainti,,Q6320,,Ectopic kidney,,,fin
Q633,,Munuais[t]en liikakasvu,,Q6330,,Hyperplastic and giant kidney,,,fin
Q6381,,Synnynnäinen munuaispikarin divertikkeli,,Q6380,,Other specified congenital malformations of kidney,,,fin
Q6382,,Synnynnäiset munuaiskivet,,Q6380,,Other specified congenital malformations of kidney,,,fin
Q6388,,Muu synnynnäinen munuaisepämuodostuma,,Q6380,,Other specified congenital malformations of kidney,,,fin
Q639,,Määrittämätön synnynnäinen munuaisepämuodostuma,,Q6390,,"Congenital malformation of kidney, unspecified",,,fin
Q640,,Epispadia (siittimen ylähalkioisuus),,Q6400,,Epispadias,,,fin
Q641,,Virtsarakon ekstrofia,,Q6410,,Exstrophy of urinary bladder,,,fin
Q642,,Synnynnäiset virtsaputken takaosan läpät,,Q6420,,Congenital posterior urethral valves,,,fin
Q6430,,Synnynnäinen virtsarakon kaulan tukkeuma,,Q6430,,Other atresia and stenosis of urethra and bladder neck,,,fin
Q6431,,Synnynnäinen virtsaputken kurouma,,Q6430,,Other atresia and stenosis of urethra and bladder neck,,,fin
Q6432,,Synnynnäinen virtsaputken suun kurouma (ulkoaukko),,Q6430,,Other atresia and stenosis of urethra and bladder neck,,,fin
Q6433,,Virtsaputken vajaakehitys,,Q6430,,Other atresia and stenosis of urethra and bladder neck,,,fin
Q6434,,Virtsaputken etuosan umpipussi,,Q6430,,Other atresia and stenosis of urethra and bladder neck,,,fin
Q6438,,Muu virtsaputken ja/tai virtsarakon kaulan umpeuma tai ahtauma,,Q6430,,Other atresia and stenosis of urethra and bladder neck,,,fin
Q644,,Synnynnäinen urakuksen epämuodostuma,,Q6440,,Malformation of urachus,,,fin
Q645,,Synnynnäinen virtsarakon ja/tai virtsaputken puuttuminen,,Q6450,,Congenital absence of bladder and urethra,,,fin
Q646,,Synnynnäinen virtsarakon umpipussi (divertikkeli),,Q6460,,Congenital diverticulum of bladder,,,fin
Q6471,,Synnynnäinen virtsarakon limakalvon esiinluiskahdus,,Q6470,,Other congenital malformations of bladder and urethra,,,fin
Q6472,,Kahdentunut virtsaputki,,Q6470,,Other congenital malformations of bladder and urethra,,,fin
Q6473,,Virtsaputken tai sen ulkoaukon virhesijainti,,Q6470,,Other congenital malformations of bladder and urethra,,,fin
Q6474,,Synnynnäinen virtsaputki-peräsuolifisteli,,Q6470,,Other congenital malformations of bladder and urethra,,,fin
Q6475,,Synnynnäinen jättivirtsaputki,,Q6470,,Other congenital malformations of bladder and urethra,,,fin
Q6476,,Jättirakko-jättivirtsanjohdin oireyhtymä,,Q6470,,Other congenital malformations of bladder and urethra,,,fin
Q6478,,Muu synnynnäinen virtsarakon tai virtsaputken epämuodostuma,,Q6470,,Other congenital malformations of bladder and urethra,,,fin
Q648,,Muu synnynnäinen virtsaelinten epämuodostuma,,Q6480,,Other specified congenital malformations of urinary system,,,fin
Q649,,Määrittämätön synnynnäinen virtsaelinten epämuodostuma,,Q6490,,"Congenital malformation of urinary system, unspecified",,,fin
Q650,,Synnynnäinen toisen lonkkanivelen sijoiltaanmeno,,Q6500,,"Congenital dislocation of hip, unilateral",,,fin
Q651,,Synnynnäinen molempien lonkkanivelten sijoiltaanmeno,,Q6510,,"Congenital dislocation of hip, bilateral",,,fin
Q652,,Määrittämätön synnynnäinen lonkkanivelen sijoiltaanmeno,,Q6520,,"Congenital dislocation of hip, unspecified",,,fin
Q653,,Synnynnäinen toisen lonkkanivelen osittainen sijoiltaanmeno,,Q6530,,"Congenital subluxation of hip, unilateral",,,fin
Q654,,Synnynnäinen molempien lonkkanivelten osittainen sijoiltaanmeno,,Q6540,,"Congenital subluxation of hip, bilateral",,,fin
Q655,,Määrittämätön synnynnäinen lonkkanivelen osittainen sijoiltaanmeno,,Q6550,,"Congenital subluxation of hip, unspecified",,,fin
Q656,,Epävakaa lonkkanivel,,Q6560,,Unstable hip,,,fin
Q6580,,Synnynnäinen toispuoleinen lonkan tai lonkkamaljan kehityshäiriö,,Q6580,,Other congenital deformities of hip,,,fin
Q6581,,Synnynnäinen molemminpuoleinen lonkan tai lonkkamaljan kehityshäiriö,,Q6580,,Other congenital deformities of hip,,,fin
Q6582,,Synnynnäinen reisiluun kaulan eteenpäin kääntyminen,,Q6580,,Other congenital deformities of hip,,,fin
Q6583,,Synnynnäinen coxa valga,,Q6580,,Other congenital deformities of hip,,,fin
Q6584,,Synnynnäinen coxa vara,,Q6580,,Other congenital deformities of hip,,,fin
Q6588,,Muu synnynnäinen lonkkanivelen epämuotoisuus,,Q6580,,Other congenital deformities of hip,,,fin
Q659,,Määrittämätön synnynnäinen lonkkanivelen epämuotoisuus,,Q6590,,"Congenital deformity of hip, unspecified",,,fin
Q660,,Kampurajalka,,Q6600,,Talipes equinovarus,,,fin
Q661,,Kanta-lattajalka,,Q6610,,Talipes calcaneovarus,,,fin
Q662,,Sisäänkääntynyt jalkapöytä,,Q6620,,Metatarsus varus,,,fin
Q663,,Muu synnynnäinen jalkojen varusvirheasento,,Q6630,,Other congenital varus deformities of feet,,,fin
Q664,,Talipes calcaneovalgus,,Q6640,,Talipes calcaneovalgus,,,fin
Q665,,Synnynnäinen lattajalka,,Q6650,,Congenital pes planus,,,fin
Q666,,Muu synnynnäinen jalkojen valgusvirheasento,,Q6660,,Other congenital valgus deformities of feet,,,fin
Q667,,Kaarijalka,,Q6670,,Pes cavus,,,fin
Q668,,Muu määritetty synnynnäinen jalkojen virheasento,,Q6680,,Other congenital deformities of feet,,,fin
Q669,,Määrittämättömät synnynnäiset jalkojen epämuotoisuudet,,Q6690,,"Congenital deformity of feet, unspecified",,,fin
Q670,,Kasvojen epäsymmetrisyys,,Q6700,,Facial asymmetry,,,fin
Q671,,Puristuksen aiheuttama kasvojen epämuotoisuus,,Q6710,,Compression facies,,,fin
Q672,,Dolikokefalia,,Q6720,,Dolichocephaly,,,fin
Q673,,Plagiokefalia,,Q6730,,Plagiocephaly,,,fin
Q6740,,Kasvojen toisen puolen surkastuneisuus,,Q6740,,"Other congenital deformities of skull, face and jaw",,,fin
Q6741,,Kasvojen toisen puolen liikakasvu,,Q6740,,"Other congenital deformities of skull, face and jaw",,,fin
Q6748,,"Muu synnynnäinen kallon, kasvojen ja leuan epämuotoisuus",,Q6740,,"Other congenital deformities of skull, face and jaw",,,fin
Q675,,Synnynnäinen selkärangan epämuotoisuus,,Q6750,,Congenital deformity of spine,,,fin
Q676,,Synnynnäinen kuopparinta,,Q6760,,Pectus excavatum,,,fin
Q677,,Synnynnäinen harjurinta,,Q6770,,Pectus carinatum,,,fin
Q678,,Muu synnynnäinen rintakehän epämuotoisuus,,Q6780,,Other congenital deformities of chest,,,fin
Q680,,Synnynnäinen päänkiertäjälihaksen epämuotoisuus,,Q6800,,Congenital deformity of sternocleidomastoid muscle,,,fin
Q681,,Synnynnäinen käden epämuotoisuus,,Q6810,,Congenital deformity of hand,,,fin
Q682,,Synnynnäinen polven epämuotoisuus,,Q6820,,Congenital deformity of knee,,,fin
Q683,,Synnynnäinen reisiluun kaareutuminen,,Q6830,,Congenital bowing of femur,,,fin
Q684,,Synnynnäinen sääriluun ja pohjeluun kaareutuminen,,Q6840,,Congenital bowing of tibia and fibula,,,fin
Q685,,Määrittämätön synnynnäinen alaraajan pitkien luiden kaareutuminen,,Q6850,,"Congenital bowing of long bones of leg, unspecified",,,fin
Q688,,Muu synnynnäinen lihasten ja luiden epämuotoisuus,,Q6880,,Other specified congenital musculoskeletal deformities,,,fin
Q690,,Ylilukuiset sormet,,Q6900,,Accessory finger(s),,,fin
Q691,,Ylilukuinen peukalo,,Q6910,,Accessory thumb(s),,,fin
Q6920,,Ylilukuiset varpaat,,Q6920,,Accessory toe(s),,,fin
Q6921,,Ylilukuinen isovarvas,,Q6920,,Accessory toe(s),,,fin
Q699,,Määrittämätön monisormisuus tai monivarpaisuus,,Q6990,,"Polydactyly, unspecified",,,fin
Q700,,Täydellinen yhdyssormisuus,,Q7000,,Fused fingers,,,fin
Q701,,"Yhdyssormisuus jossa ei ole sormien luiden yhteenkasvamia (""räpyläsormisuus"")",,Q7010,,Webbed fingers,,,fin
Q702,,Täydellinen yhdysvarpaisuus,,Q7020,,Fused toes,,,fin
Q703,,"Yhdysvarpaisuus jossa ei ole varpaiden luiden yhteenkasvamia (""räpylävarpaisuus"")",,Q7030,,Webbed toes,,,fin
Q704,,Polysyndaktylia,,Q7040,,Polysyndactyly,,,fin
Q709,,Syndaktylia,,Q7090,,"Syndactyly, unspecified",,,fin
Q710,,Synnynnäinen yläraajan/yläraajojen täydellinen puuttuminen,,Q7100,,Congenital complete absence of upper limb(s),,,fin
Q711,,Synnynnäinen olkavarren ja kyynärvarren mutta ei käden puuttuminen,,Q7110,,Congenital absence of upper arm and forearm with hand present,,,fin
Q712,,Synnynnäinen sekä kyynärvarren että käden puuttuminen,,Q7120,,Congenital absence of both forearm and hand,,,fin
Q713,,Synnynnäinen sekä käden että sormen/sormien puuttuminen,,Q7130,,Congenital absence of hand and finger(s),,,fin
Q714,,Värttinäluun pitkittäinen puuttuma,,Q7140,,Longitudinal reduction defect of radius,,,fin
Q715,,Kyynärluun pitkittäinen puuttuma,,Q7150,,Longitudinal reduction defect of ulna,,,fin
Q716,,Halkiokäsi (Käden ektrodaktylia),,Q7160,,Lobster-claw hand,,,fin
Q7180,,Sorm(i)en synnynnäinen puuttuma,,Q718B,,Congenital absence of other finger(s),,,fin
Q7181,,Synnynnäinen peukalon puuttuma,,Q718A,,Congenital absence of thumb,,,fin
Q7188,,Muu yläraajan/yläraajojen puuttuma,,Q7180,,Other reduction defects of upper limb(s),,,fin
Q719,,Määrittämätön synnynnäinen yläraajan puuttuma,,Q7190,,"Reduction defect of upper limb, unspecified",,,fin
Q720,,Synnynnäinen alaraajan/alaraajojen täydellinen puuttuminen,,Q7200,,Congenital complete absence of lower limb(s),,,fin
